periode_data;nama_sungai;nama_lokasi;parameter;satuan;nilai
201510;SUNGAI PESANGGRAHAN;REL KERETA API/KEMBANGAN;NO2;MG/L;-
201510;SUNGAI PESANGGRAHAN;REL KERETA API/KEMBANGAN;NO3;MG/L;-
201510;SUNGAI PESANGGRAHAN;REL KERETA API/KEMBANGAN;NH3;MG/L;-
201510;SUNGAI PESANGGRAHAN;REL KERETA API/KEMBANGAN;KLORIN BEBAS;MG/L;-
201510;SUNGAI PESANGGRAHAN;REL KERETA API/KEMBANGAN;T-P JUMLAH;-;-
201510;SUNGAI PESANGGRAHAN;REL KERETA API/KEMBANGAN;T-P;MG/L;0.97
201510;SUNGAI PESANGGRAHAN;REL KERETA API/KEMBANGAN;FENOL;?/L;-
201510;SUNGAI PESANGGRAHAN;REL KERETA API/KEMBANGAN;MINYAK LEMAK;?/L;0.34
201510;SUNGAI PESANGGRAHAN;REL KERETA API/KEMBANGAN;DETERGEN;?/L;0.11
201510;SUNGAI PESANGGRAHAN;REL KERETA API/KEMBANGAN;FECAL COLIFORM;JMLH/100ML;500
201510;SUNGAI PESANGGRAHAN;REL KERETA API/KEMBANGAN;TOTAL COLIFORM;JMLH/100ML;3700000
201510;SUNGAI PESANGGRAHAN;REL KERETA API/KEMBANGAN;SIANIDA;MG/L;-
201510;SUNGAI PESANGGRAHAN;REL KERETA API/KEMBANGAN;H2S;MG/L;-
201510;SUNGAI PESANGGRAHAN;KAPUK/MUARA CENGKARENG ANGKE;KOORDINAT DERAJAT LINTANG;-;-
201510;SUNGAI PESANGGRAHAN;KAPUK/MUARA CENGKARENG ANGKE;KOORDINAT MENIT LINTANG;-;-
201510;SUNGAI PESANGGRAHAN;KAPUK/MUARA CENGKARENG ANGKE;KOORDINAT DETIK LINTANG;-;-
201510;SUNGAI PESANGGRAHAN;KAPUK/MUARA CENGKARENG ANGKE;KOORDINAT DERAJAT BUJUR TIMUR;-;-
201510;SUNGAI PESANGGRAHAN;KAPUK/MUARA CENGKARENG ANGKE;KOORDINAT MENIT BUJUR TIMUR;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;DAERAH ALIRAN SUNGAI PETUKANGAN DAN SEPAK;JL.RAYA BOGOR/YKK;KOORDINAT DERAJAT LINTANG;-;-
201510;DAERAH ALIRAN SUNGAI PETUKANGAN DAN SEPAK;JL.RAYA BOGOR/YKK;KOORDINAT MENIT LINTANG;-;-
201510;DAERAH ALIRAN SUNGAI PETUKANGAN DAN SEPAK;JL.RAYA BOGOR/YKK;KOORDINAT DETIK LINTANG;-;-
201510;DAERAH ALIRAN SUNGAI PETUKANGAN DAN SEPAK;JL.RAYA BOGOR/YKK;KOORDINAT DERAJAT BUJUR TIMUR;-;-
201510;DAERAH ALIRAN SUNGAI PETUKANGAN DAN SEPAK;JL.RAYA BOGOR/YKK;KOORDINAT MENIT BUJUR TIMUR;-;-
201510;DAERAH ALIRAN SUNGAI PETUKANGAN DAN SEPAK;JL. MUARA BUNGA MATRAMAN;DHL;MG/L;664
201510;DAERAH ALIRAN SUNGAI PETUKANGAN DAN SEPAK;JL. MUARA BUNGA MATRAMAN;TDS;MG/L;357
201510;DAERAH ALIRAN SUNGAI PETUKANGAN DAN SEPAK;JL. MUARA BUNGA MATRAMAN;TSS;MG/L;94
201510;DAERAH ALIRAN SUNGAI PETUKANGAN DAN SEPAK;JL. MUARA BUNGA MATRAMAN;DO;MG/L;-
201510;DAERAH ALIRAN SUNGAI PETUKANGAN DAN SEPAK;JL. MUARA BUNGA MATRAMAN;BOD;MG/L;0
201510;DAERAH ALIRAN SUNGAI PETUKANGAN DAN SEPAK;JL. MUARA BUNGA MATRAMAN;COD;MG/L;201.94
201510;DAERAH ALIRAN SUNGAI PETUKANGAN DAN SEPAK;JL. MUARA BUNGA MATRAMAN;NO2;MG/L;-
201510;DAERAH ALIRAN SUNGAI PETUKANGAN DAN SEPAK;JL. MUARA BUNGA MATRAMAN;NO3;MG/L;-
201510;DAERAH ALIRAN SUNGAI PETUKANGAN DAN SEPAK;JL. MUARA BUNGA MATRAMAN;NH3;MG/L;-
201510;DAERAH ALIRAN SUNGAI PETUKANGAN DAN SEPAK;JL. MUARA BUNGA MATRAMAN;KLORIN BEBAS;MG/L;-
201510;DAERAH ALIRAN SUNGAI PETUKANGAN DAN SEPAK;JL. MUARA BUNGA MATRAMAN;T-P JUMLAH;-;-
201510;DAERAH ALIRAN SUNGAI PETUKANGAN DAN SEPAK;JL. MUARA BUNGA MATRAMAN;T-P;MG/L;1.29
201510;DAERAH ALIRAN SUNGAI PETUKANGAN DAN SEPAK;JL. MUARA BUNGA MATRAMAN;FENOL;?/L;-
201510;DAERAH ALIRAN SUNGAI PETUKANGAN DAN SEPAK;JL. MUARA BUNGA MATRAMAN;MINYAK LEMAK;?/L;0.56
201510;DAERAH ALIRAN SUNGAI PETUKANGAN DAN SEPAK;JL. MUARA BUNGA MATRAMAN;DETERGEN;?/L;0.58
201510;DAERAH ALIRAN SUNGAI PETUKANGAN DAN SEPAK;JL. MUARA BUNGA MATRAMAN;FECAL COLIFORM;JMLH/100ML;32000000
201510;DAERAH ALIRAN SUNGAI PETUKANGAN DAN SEPAK;JL. MUARA BUNGA MATRAMAN;TOTAL COLIFORM;JMLH/100ML;72000000
201510;DAERAH ALIRAN SUNGAI PETUKANGAN DAN SEPAK;JL. MUARA BUNGA MATRAMAN;SIANIDA;MG/L;-
201510;DAERAH ALIRAN SUNGAI PETUKANGAN DAN SEPAK;JL. MUARA BUNGA MATRAMAN;H2S;MG/L;-
201510;DAERAH ALIRAN SUNGAI PETUKANGAN DAN SEPAK;JL. UTAN KAYU KEMAYORAN;KOORDINAT DERAJAT LINTANG;-;-
201510;DAERAH ALIRAN SUNGAI PETUKANGAN DAN SEPAK;JL. UTAN KAYU KEMAYORAN;KOORDINAT MENIT LINTANG;-;-
201510;DAERAH ALIRAN SUNGAI PETUKANGAN DAN SEPAK;JL. UTAN KAYU KEMAYORAN;KOORDINAT DETIK LINTANG;-;-
201510;DAERAH ALIRAN SUNGAI PETUKANGAN DAN SEPAK;JL. UTAN KAYU KEMAYORAN;KOORDINAT DERAJAT BUJUR TIMUR;-;-
201510;DAERAH ALIRAN SUNGAI PETUKANGAN DAN SEPAK;JL. UTAN KAYU KEMAYORAN;KOORDINAT MENIT BUJUR TIMUR;-;-
201510;DAERAH ALIRAN SUNGAI PETUKANGAN DAN SEPAK;JL. UTAN KAYU KEMAYORAN;KOORDINAT DETIK BUJUR TIMUR;-;-
201510;DAERAH ALIRAN SUNGAI PETUKANGAN DAN SEPAK;JL. UTAN KAYU KEMAYORAN;WAKTU SAMPLING;-;-
201510;DAERAH ALIRAN SUNGAI PETUKANGAN DAN SEPAK;JL. UTAN KAYU KEMAYORAN;TEMPERATUR;CELCIUS;-
201510;DAERAH ALIRAN SUNGAI PETUKANGAN DAN SEPAK;JL. UTAN KAYU KEMAYORAN;RESIDU TERLARUT;MG/L;465
201510;DAERAH ALIRAN SUNGAI PETUKANGAN DAN SEPAK;JL. UTAN KAYU KEMAYORAN;RESIDU TERSUSPENSI;MG/L;53
201510;DAERAH ALIRAN SUNGAI PETUKANGAN DAN SEPAK;JL. UTAN KAYU KEMAYORAN;PH;-;7.3
201510;DAERAH ALIRAN SUNGAI PETUKANGAN DAN SEPAK;JL. UTAN KAYU KEMAYORAN;DHL;MG/L;875
201510;DAERAH ALIRAN SUNGAI PETUKANGAN DAN SEPAK;JL. UTAN KAYU KEMAYORAN;TDS;MG/L;465
201510;DAERAH ALIRAN SUNGAI PETUKANGAN DAN SEPAK;JL. UTAN KAYU KEMAYORAN;TSS;MG/L;53
201510;DAERAH ALIRAN SUNGAI PETUKANGAN DAN SEPAK;JL. UTAN KAYU KEMAYORAN;DO;MG/L;-
201510;DAERAH ALIRAN SUNGAI PETUKANGAN DAN SEPAK;JL. UTAN KAYU KEMAYORAN;BOD;MG/L;0
201510;DAERAH ALIRAN SUNGAI PETUKANGAN DAN SEPAK;JL. UTAN KAYU KEMAYORAN;COD;MG/L;108.74
201510;DAERAH ALIRAN SUNGAI PETUKANGAN DAN SEPAK;JL. UTAN KAYU KEMAYORAN;NO2;MG/L;-
201510;DAERAH ALIRAN SUNGAI PETUKANGAN DAN SEPAK;JL. UTAN KAYU KEMAYORAN;NO3;MG/L;-
201510;DAERAH ALIRAN SUNGAI PETUKANGAN DAN SEPAK;JL. UTAN KAYU KEMAYORAN;NH3;MG/L;-
201510;DAERAH ALIRAN SUNGAI PETUKANGAN DAN SEPAK;JL. UTAN KAYU KEMAYORAN;KLORIN BEBAS;MG/L;-
201510;DAERAH ALIRAN SUNGAI PETUKANGAN DAN SEPAK;JL. UTAN KAYU KEMAYORAN;T-P JUMLAH;-;-
201510;DAERAH ALIRAN SUNGAI PETUKANGAN DAN SEPAK;JL. UTAN KAYU KEMAYORAN;T-P;MG/L;2.24
201510;DAERAH ALIRAN SUNGAI PETUKANGAN DAN SEPAK;JL. UTAN KAYU KEMAYORAN;FENOL;?/L;-
201510;DAERAH ALIRAN SUNGAI PETUKANGAN DAN SEPAK;JL. UTAN KAYU KEMAYORAN;MINYAK LEMAK;?/L;0.59
201510;DAERAH ALIRAN SUNGAI PETUKANGAN DAN SEPAK;JL. UTAN KAYU KEMAYORAN;DETERGEN;?/L;2.23
201510;SUNGAI CIDENG;KAWASAN PT.JIEP;KLORIN BEBAS;MG/L;-
201510;SUNGAI CIDENG;KAWASAN PT.JIEP;T-P JUMLAH;-;-
201510;SUNGAI CIDENG;KAWASAN PT.JIEP;T-P;MG/L;1.56
201510;SUNGAI CIDENG;KAWASAN PT.JIEP;FENOL;?/L;-
201510;SUNGAI CIDENG;KAWASAN PT.JIEP;MINYAK LEMAK;?/L;0.51
201510;SUNGAI CIDENG;KAWASAN PT.JIEP;DETERGEN;?/L;0.55
201510;SUNGAI CIDENG;KAWASAN PT.JIEP;FECAL COLIFORM;JMLH/100ML;3100000
201510;SUNGAI CIDENG;KAWASAN PT.JIEP;TOTAL COLIFORM;JMLH/100ML;6600000
201510;SUNGAI CIDENG;KAWASAN PT.JIEP;SIANIDA;MG/L;-
201510;SUNGAI CIDENG;KAWASAN PT.JIEP;H2S;MG/L;-
201510;SUNGAI CIDENG;JL.SWADAYA;KOORDINAT DERAJAT LINTANG;-;-
201510;SUNGAI CIDENG;JL.SWADAYA;KOORDINAT MENIT LINTANG;-;-
201510;SUNGAI CIDENG;JL.SWADAYA;KOORDINAT DETIK LINTANG;-;-
201510;SUNGAI CIDENG;JL.SWADAYA;KOORDINAT DERAJAT BUJUR TIMUR;-;-
201510;SUNGAI CIDENG;JL.SWADAYA;KOORDINAT MENIT BUJUR TIMUR;-;-
201510;SUNGAI CIDENG;JL.SWADAYA;KOORDINAT DETIK BUJUR TIMUR;-;-
201510;SUNGAI CIDENG;JL.SWADAYA;WAKTU SAMPLING;-;-
201510;SUNGAI CIDENG;JL.SWADAYA;TEMPERATUR;CELCIUS;-
201510;SUNGAI CIDENG;JL.SWADAYA;RESIDU TERLARUT;MG/L;640
201510;SUNGAI CIDENG;JL.SWADAYA;RESIDU TERSUSPENSI;MG/L;127
201510;SUNGAI CIDENG;JL.SWADAYA;PH;-;7
201510;SUNGAI CIDENG;JL.SWADAYA;DHL;MG/L;1192
201510;SUNGAI CIDENG;JL.SWADAYA;TDS;MG/L;640
201510;SUNGAI CIDENG;JL.SWADAYA;TSS;MG/L;127
201510;SUNGAI CIDENG;JL.SWADAYA;DO;MG/L;-
201510;SUNGAI CIDENG;JL.SWADAYA;BOD;MG/L;0
201510;SUNGAI CIDENG;JL.SWADAYA;COD;MG/L;295.15
201510;SUNGAI CIDENG;JL.SWADAYA;NO2;MG/L;-
201510;SUNGAI CIDENG;JL.SWADAYA;NO3;MG/L;-
201510;SUNGAI CIDENG;JL.SWADAYA;NH3;MG/L;-
201510;SUNGAI CIDENG;JL.SWADAYA;KLORIN BEBAS;MG/L;-
201510;SUNGAI CIDENG;JL.SWADAYA;T-P JUMLAH;-;-
201510;SUNGAI CIDENG;JL.SWADAYA;T-P;MG/L;1.25
201510;SUNGAI CIDENG;JL.SWADAYA;FENOL;?/L;-
201510;SUNGAI CIDENG;JL.SWADAYA;MINYAK LEMAK;?/L;0.52
201510;SUNGAI CIDENG;JL.SWADAYA;DETERGEN;?/L;0.36
201510;SUNGAI CIDENG;JL.SWADAYA;FECAL COLIFORM;JMLH/100ML;12000000
201510;SUNGAI CIDENG;JL.SWADAYA;TOTAL COLIFORM;JMLH/100ML;25000000
201510;SUNGAI CIDENG;JL.SWADAYA;SIANIDA;MG/L;-
201510;SUNGAI CIDENG;JL.SWADAYA;H2S;MG/L;-
201510;BANJIR KANAL TIMUR;JL.RAYA BENDA/ULUJAMI;KOORDINAT DERAJAT LINTANG;-;-
201510;BANJIR KANAL TIMUR;JL.RAYA BENDA/ULUJAMI;KOORDINAT MENIT LINTANG;-;-
201510;BANJIR KANAL TIMUR;JL.RAYA BENDA/ULUJAMI;KOORDINAT DETIK LINTANG;-;-
201510;BANJIR KANAL TIMUR;JL.RAYA BENDA/ULUJAMI;KOORDINAT DERAJAT BUJUR TIMUR;-;-
201510;BANJIR KANAL TIMUR;JL.RAYA BENDA/ULUJAMI;KOORDINAT MENIT BUJUR TIMUR;-;-
201510;BANJIR KANAL TIMUR;JL.RAYA BENDA/ULUJAMI;KOORDINAT DETIK BUJUR TIMUR;-;-
201510;BANJIR KANAL TIMUR;JL.RAYA BENDA/ULUJAMI;WAKTU SAMPLING;-;-
201510;BANJIR KANAL TIMUR;JL.RAYA BENDA/ULUJAMI;TEMPERATUR;CELCIUS;-
201510;BANJIR KANAL TIMUR;JL.RAYA BENDA/ULUJAMI;RESIDU TERLARUT;MG/L;218
201510;BANJIR KANAL TIMUR;JL.RAYA BENDA/ULUJAMI;RESIDU TERSUSPENSI;MG/L;27
201510;BANJIR KANAL TIMUR;JL.RAYA BENDA/ULUJAMI;PH;-;7.7
201510;BANJIR KANAL TIMUR;JL.RAYA BENDA/ULUJAMI;DHL;MG/L;401
201510;BANJIR KANAL TIMUR;JL.RAYA BENDA/ULUJAMI;TDS;MG/L;218
201510;DAERAH ALIRAN SUNGAI PETUKANGAN DAN SEPAK;JL. UTAN KAYU KEMAYORAN;FECAL COLIFORM;JMLH/100ML;1700000
201510;DAERAH ALIRAN SUNGAI PETUKANGAN DAN SEPAK;JL. UTAN KAYU KEMAYORAN;TOTAL COLIFORM;JMLH/100ML;3800000
201510;DAERAH ALIRAN SUNGAI PETUKANGAN DAN SEPAK;JL. UTAN KAYU KEMAYORAN;SIANIDA;MG/L;-
201510;DAERAH ALIRAN SUNGAI PETUKANGAN DAN SEPAK;JL. UTAN KAYU KEMAYORAN;H2S;MG/L;-
201510;SUNGAI KAMAL;JEMBATAN SI MANIS;KOORDINAT DERAJAT LINTANG;-;-
201510;SUNGAI KAMAL;JEMBATAN SI MANIS;KOORDINAT MENIT LINTANG;-;-
201510;SUNGAI KAMAL;JEMBATAN SI MANIS;KOORDINAT DETIK LINTANG;-;-
201510;SUNGAI KAMAL;JEMBATAN SI MANIS;KOORDINAT DERAJAT BUJUR TIMUR;-;-
201510;SUNGAI KAMAL;JEMBATAN SI MANIS;KOORDINAT MENIT BUJUR TIMUR;-;-
201510;SUNGAI KAMAL;JEMBATAN SI MANIS;KOORDINAT DETIK BUJUR TIMUR;-;-
201510;SUNGAI KAMAL;JEMBATAN SI MANIS;WAKTU SAMPLING;-;-
201510;SUNGAI KAMAL;JEMBATAN SI MANIS;TEMPERATUR;CELCIUS;-
201510;SUNGAI KAMAL;JEMBATAN SI MANIS;RESIDU TERLARUT;MG/L;2530
201510;SUNGAI KAMAL;JEMBATAN SI MANIS;RESIDU TERSUSPENSI;MG/L;130
201510;SUNGAI KAMAL;JEMBATAN SI MANIS;PH;-;7.5
201510;SUNGAI KAMAL;JEMBATAN SI MANIS;DHL;MG/L;4700
201510;SUNGAI KAMAL;JEMBATAN SI MANIS;TDS;MG/L;2530
201510;SUNGAI KAMAL;JEMBATAN SI MANIS;TSS;MG/L;130
201510;SUNGAI KAMAL;JEMBATAN SI MANIS;DO;MG/L;-
201510;SUNGAI KAMAL;JEMBATAN SI MANIS;BOD;MG/L;0
201510;SUNGAI KAMAL;JEMBATAN SI MANIS;COD;MG/L;93.2
201510;SUNGAI KAMAL;JEMBATAN SI MANIS;NO2;MG/L;-
201510;SUNGAI KAMAL;JEMBATAN SI MANIS;NO3;MG/L;-
201510;SUNGAI KAMAL;JEMBATAN SI MANIS;NH3;MG/L;-
201510;SUNGAI KAMAL;JEMBATAN SI MANIS;KLORIN BEBAS;MG/L;-
201510;SUNGAI KAMAL;JEMBATAN SI MANIS;T-P JUMLAH;-;-
201510;SUNGAI KAMAL;JEMBATAN SI MANIS;T-P;MG/L;2.13
201510;SUNGAI KAMAL;JEMBATAN SI MANIS;FENOL;?/L;-
201510;SUNGAI KAMAL;JEMBATAN SI MANIS;MINYAK LEMAK;?/L;0.74
201510;SUNGAI KAMAL;JEMBATAN SI MANIS;DETERGEN;?/L;0.5
201510;SUNGAI KAMAL;JEMBATAN SI MANIS;FECAL COLIFORM;JMLH/100ML;1300000
201510;SUNGAI KAMAL;JEMBATAN SI MANIS;TOTAL COLIFORM;JMLH/100ML;3200000
201510;SUNGAI KAMAL;JEMBATAN SI MANIS;SIANIDA;MG/L;-
201510;SUNGAI KAMAL;JEMBATAN SI MANIS;H2S;MG/L;-
201510;SUNGAI KAMAL;JL.PULO GEBANG;KOORDINAT DERAJAT LINTANG;-;-
201510;SUNGAI KAMAL;JL.PULO GEBANG;KOORDINAT MENIT LINTANG;-;-
201510;SUNGAI KAMAL;JL.PULO GEBANG;KOORDINAT DETIK LINTANG;-;-
201510;SUNGAI KAMAL;JL.PULO GEBANG;KOORDINAT DERAJAT BUJUR TIMUR;-;-
201510;SUNGAI KAMAL;JL.PULO GEBANG;KOORDINAT MENIT BUJUR TIMUR;-;-
201510;SUNGAI KAMAL;JL.PULO GEBANG;KOORDINAT DETIK BUJUR TIMUR;-;-
201510;SUNGAI KAMAL;JL.PULO GEBANG;WAKTU SAMPLING;-;-
201510;SUNGAI KAMAL;JL.PULO GEBANG;TEMPERATUR;CELCIUS;-
201510;SUNGAI KAMAL;JL.PULO GEBANG;RESIDU TERLARUT;MG/L;451
201510;SUNGAI KAMAL;JL.PULO GEBANG;RESIDU TERSUSPENSI;MG/L;302
201510;SUNGAI KAMAL;JL.PULO GEBANG;PH;-;7.6
201510;SUNGAI KAMAL;JL.PULO GEBANG;DHL;MG/L;852
201510;SUNGAI KAMAL;JL.PULO GEBANG;TDS;MG/L;451
201510;SUNGAI KAMAL;JL.PULO GEBANG;TSS;MG/L;302
201510;SUNGAI KAMAL;JL.PULO GEBANG;DO;MG/L;-
201510;SUNGAI KAMAL;JL.PULO GEBANG;BOD;MG/L;2.2
201510;SUNGAI KAMAL;JL.PULO GEBANG;COD;MG/L;271.84
201510;SUNGAI KAMAL;JL.PULO GEBANG;NO2;MG/L;-
201510;SUNGAI KAMAL;JL.PULO GEBANG;NO3;MG/L;-
201510;SUNGAI KAMAL;JL.PULO GEBANG;NH3;MG/L;-
201510;SUNGAI KAMAL;JL.PULO GEBANG;KLORIN BEBAS;MG/L;-
201510;SUNGAI KAMAL;JL.PULO GEBANG;T-P JUMLAH;-;-
201510;SUNGAI KAMAL;JL.PULO GEBANG;T-P;MG/L;1.44
201510;SUNGAI KAMAL;JL.PULO GEBANG;FENOL;?/L;-
201510;SUNGAI KAMAL;JL.PULO GEBANG;MINYAK LEMAK;?/L;0.82
201510;SUNGAI KAMAL;JL.PULO GEBANG;DETERGEN;?/L;0.1
201510;SUNGAI KAMAL;JL.PULO GEBANG;FECAL COLIFORM;JMLH/100ML;300
201510;SUNGAI KAMAL;JL.PULO GEBANG;TOTAL COLIFORM;JMLH/100ML;850
201510;SUNGAI KAMAL;JL.PULO GEBANG;SIANIDA;MG/L;-
201510;SUNGAI KAMAL;JL.PULO GEBANG;H2S;MG/L;-
201510;SUNGAI KAMAL;JL.PONDOK KELAPA;KOORDINAT DERAJAT LINTANG;-;-
201510;SUNGAI KAMAL;JL.PONDOK KELAPA;KOORDINAT MENIT LINTANG;-;-
201510;SUNGAI KAMAL;JL.PONDOK KELAPA;KOORDINAT DETIK LINTANG;-;-
201510;SUNGAI KAMAL;JL.PONDOK KELAPA;KOORDINAT DERAJAT BUJUR TIMUR;-;-
201510;SUNGAI KAMAL;JL.PONDOK KELAPA;KOORDINAT MENIT BUJUR TIMUR;-;-
201510;SUNGAI KAMAL;JL.PONDOK KELAPA;KOORDINAT DETIK BUJUR TIMUR;-;-
201510;SUNGAI KAMAL;JL.PONDOK KELAPA;WAKTU SAMPLING;-;-
201510;SUNGAI KAMAL;JL.PONDOK KELAPA;TEMPERATUR;CELCIUS;-
201510;SUNGAI KAMAL;JL.PONDOK KELAPA;RESIDU TERLARUT;MG/L;338
201510;SUNGAI KAMAL;JL.PONDOK KELAPA;RESIDU TERSUSPENSI;MG/L;38
201510;SUNGAI KAMAL;JL.PONDOK KELAPA;PH;-;7.7
201510;SUNGAI KAMAL;JL.PONDOK KELAPA;DHL;MG/L;641
201510;SUNGAI KAMAL;JL.PONDOK KELAPA;TDS;MG/L;338
201510;SUNGAI KAMAL;JL.PONDOK KELAPA;TSS;MG/L;38
201510;SUNGAI KAMAL;JL.PONDOK KELAPA;DO;MG/L;-
201510;SUNGAI KAMAL;JL.PONDOK KELAPA;BOD;MG/L;4.04
201510;SUNGAI KAMAL;JL.PONDOK KELAPA;COD;MG/L;77.67
201510;SUNGAI KAMAL;JL.PONDOK KELAPA;NO2;MG/L;-
201510;SUNGAI KAMAL;JL.PONDOK KELAPA;NO3;MG/L;-
201510;SUNGAI KAMAL;JL.PONDOK KELAPA;NH3;MG/L;-
201510;SUNGAI KAMAL;JL.PONDOK KELAPA;KLORIN BEBAS;MG/L;-
201510;SUNGAI KAMAL;JL.PONDOK KELAPA;T-P JUMLAH;-;-
201510;SUNGAI KAMAL;JL.PONDOK KELAPA;T-P;MG/L;1.36
201510;SUNGAI KAMAL;JL.PONDOK KELAPA;FENOL;?/L;-
201510;SUNGAI KAMAL;JL.PONDOK KELAPA;MINYAK LEMAK;?/L;0.23
201510;SUNGAI KAMAL;JL.PONDOK KELAPA;DETERGEN;?/L;0.1
201510;SUNGAI KAMAL;JL.PONDOK KELAPA;FECAL COLIFORM;JMLH/100ML;3000000
201510;SUNGAI KAMAL;JL.PONDOK KELAPA;TOTAL COLIFORM;JMLH/100ML;8600000
201510;SUNGAI KAMAL;JL.PONDOK KELAPA;SIANIDA;MG/L;-
201510;SUNGAI KAMAL;JL.PONDOK KELAPA;H2S;MG/L;-
201510;SUNGAI MAMPANG;JL.KALIMALANG/ PONDOK KELAPA;KOORDINAT DERAJAT LINTANG;-;-
201510;SUNGAI MAMPANG;JL.KALIMALANG/ PONDOK KELAPA;KOORDINAT MENIT LINTANG;-;-
201510;SUNGAI MAMPANG;JL.KALIMALANG/ PONDOK KELAPA;KOORDINAT DETIK LINTANG;-;-
201510;SUNGAI MAMPANG;JL.KALIMALANG/ PONDOK KELAPA;KOORDINAT DERAJAT BUJUR TIMUR;-;-
201510;SUNGAI MAMPANG;JL.KALIMALANG/ PONDOK KELAPA;KOORDINAT MENIT BUJUR TIMUR;-;-
201510;SUNGAI MAMPANG;JL.KALIMALANG/ PONDOK KELAPA;KOORDINAT DETIK BUJUR TIMUR;-;-
201510;SUNGAI MAMPANG;JL.KALIMALANG/ PONDOK KELAPA;WAKTU SAMPLING;-;-
201510;SUNGAI MAMPANG;JL.KALIMALANG/ PONDOK KELAPA;TEMPERATUR;CELCIUS;-
201510;SUNGAI MAMPANG;JL.KALIMALANG/ PONDOK KELAPA;RESIDU TERLARUT;MG/L;327
201510;SUNGAI MAMPANG;JL.KALIMALANG/ PONDOK KELAPA;RESIDU TERSUSPENSI;MG/L;2680
201510;SUNGAI MAMPANG;JL.KALIMALANG/ PONDOK KELAPA;PH;-;7.4
201510;SUNGAI MAMPANG;JL.KALIMALANG/ PONDOK KELAPA;DHL;MG/L;622
201510;SUNGAI MAMPANG;JL.KALIMALANG/ PONDOK KELAPA;TDS;MG/L;327
201510;SUNGAI MAMPANG;JL.KALIMALANG/ PONDOK KELAPA;TSS;MG/L;2680
201510;SUNGAI MAMPANG;JL.KALIMALANG/ PONDOK KELAPA;DO;MG/L;-
201510;SUNGAI MAMPANG;JL.KALIMALANG/ PONDOK KELAPA;BOD;MG/L;2.9
201510;SUNGAI MAMPANG;JL.KALIMALANG/ PONDOK KELAPA;COD;MG/L;186.41
201510;SUNGAI MAMPANG;JL.KALIMALANG/ PONDOK KELAPA;NO2;MG/L;-
201510;SUNGAI MAMPANG;JL.KALIMALANG/ PONDOK KELAPA;NO3;MG/L;-
201510;SUNGAI MAMPANG;JL.KALIMALANG/ PONDOK KELAPA;NH3;MG/L;-
201510;SUNGAI MAMPANG;JL.KALIMALANG/ PONDOK KELAPA;KLORIN BEBAS;MG/L;-
201510;SUNGAI MAMPANG;JL.KALIMALANG/ PONDOK KELAPA;T-P JUMLAH;-;-
