tanggal,stasiun,jumlah
2013-01-15,DKI2,2428281
2013-01-15,DKI3,2111600
2013-01-15,DKI4,2877671
2013-01-15,DKI5,3232286
2013-01-16,DKI1,1112865
2013-01-16,DKI2,2430154
2013-01-16,DKI3,2111537
2013-01-16,DKI4,2877541
2013-01-16,DKI5,3234844
2013-01-17,DKI1,1112837
2013-01-17,DKI2,2432028
2013-01-17,DKI3,2111474
2013-01-17,DKI4,2877412
2013-01-17,DKI5,3237401
2013-01-18,DKI1,1112808
2013-01-18,DKI2,2433901
2013-01-18,DKI3,2111411
2013-01-18,DKI4,2877283
2013-01-18,DKI5,3239959
2013-01-19,DKI1,1112780
2013-01-19,DKI2,2435775
2013-01-19,DKI3,2111348
2013-01-19,DKI4,2877154
2013-01-19,DKI5,3242517
2013-01-20,DKI1,1112751
2013-01-20,DKI2,2437648
2013-01-20,DKI3,2111285
2013-01-20,DKI4,2877025
2013-01-20,DKI5,3245075
2013-01-21,DKI1,1112723
2013-01-21,DKI2,2439522
2013-01-21,DKI3,2111222
2013-01-21,DKI4,2876896
2013-01-21,DKI5,3247632
2013-01-22,DKI1,1112695
2013-01-22,DKI2,2441396
2013-01-22,DKI3,2111159
2013-01-22,DKI4,2876767
2013-01-22,DKI5,3250190
2013-01-23,DKI1,1112666
2013-01-23,DKI2,2443269
2013-01-23,DKI3,2111096
2013-01-23,DKI4,2876638
2013-01-23,DKI5,3252748
2013-01-24,DKI1,1112638
2013-01-24,DKI2,2445143
2013-01-24,DKI3,2111032
2013-01-24,DKI4,2876509
2013-01-24,DKI5,3255306
2013-01-25,DKI1,1112610
2013-01-25,DKI2,2447016
2013-01-25,DKI3,2110969
2013-01-25,DKI4,2876379
2013-01-25,DKI5,3257863
2013-01-26,DKI1,1112581
2013-01-26,DKI2,2448890
2013-01-26,DKI3,2110906
2013-01-26,DKI4,2876250
2013-01-26,DKI5,3260421
2013-01-27,DKI1,1112553
2013-01-27,DKI2,2450763
2013-01-27,DKI3,2110843
2013-01-27,DKI4,2876121
2013-01-27,DKI5,3262979
2013-01-28,DKI1,1112525
2013-01-28,DKI2,2452637
2013-01-28,DKI3,2110780
2013-01-28,DKI4,2875992
2013-01-28,DKI5,3265537
2013-01-29,DKI1,1112496
2013-01-29,DKI2,2454510
2013-01-29,DKI3,2110717
2013-01-29,DKI4,2875863
2013-01-29,DKI5,3268094
2013-01-30,DKI1,1112468
2013-01-30,DKI2,2456384
2013-01-30,DKI3,2110654
2013-01-30,DKI4,2875734
2013-01-30,DKI5,3270652
2013-01-31,DKI1,1112440
2013-01-31,DKI2,2458257
2013-01-31,DKI3,2110591
2013-01-31,DKI4,2875605
2013-01-31,DKI5,3273210
2013-02-01,DKI1,1112411
2013-02-01,DKI2,2460131
2013-02-01,DKI3,2110528
2013-02-01,DKI4,2875476
2013-02-01,DKI5,3275768
2013-02-02,DKI1,1112383
2013-02-02,DKI2,2462004
2013-02-02,DKI3,2110465
2013-02-02,DKI4,2875347
2013-02-02,DKI5,3278325
2013-02-03,DKI1,1112354
2013-02-03,DKI2,2463878
2013-02-03,DKI3,2110402
2013-02-03,DKI4,2875217
2013-02-03,DKI5,3280883
2013-02-04,DKI1,1112326
2013-02-04,DKI2,2465751
2013-02-04,DKI3,2110339
2013-02-04,DKI4,2875088
2013-02-04,DKI5,3283441
2013-02-05,DKI1,1112298
2013-02-05,DKI2,2467625
2013-02-05,DKI3,2110275
2013-02-05,DKI4,2874959
2013-02-05,DKI5,3285999
2013-02-06,DKI1,1112269
2013-02-06,DKI2,2469498
2013-02-06,DKI3,2110212
2013-02-06,DKI4,2874830
2013-02-06,DKI5,3288556
2013-02-07,DKI1,1112241
2013-02-07,DKI2,2471372
2013-02-07,DKI3,2110149
2013-02-07,DKI4,2874701
2013-02-07,DKI5,3291114
2013-02-08,DKI1,1112213
2013-02-08,DKI2,2473245
2013-02-08,DKI3,2110086
2013-02-08,DKI4,2874572
2013-02-08,DKI5,3293672
2013-02-09,DKI1,1112184
2013-02-09,DKI2,2475119
2013-02-09,DKI3,2110023
2013-02-09,DKI4,2874443
2013-02-09,DKI5,3296230
2013-02-10,DKI1,1112156
2013-02-10,DKI2,2476992
2013-02-10,DKI3,2109960
2013-02-10,DKI4,2874314
2013-02-10,DKI5,3298787
2013-02-11,DKI1,1112128
2013-02-11,DKI2,2478866
2013-02-11,DKI3,2109897
2013-02-11,DKI4,2874185
2013-02-11,DKI5,3301345
2013-02-12,DKI1,1112099
2013-02-12,DKI2,2480739
2013-02-12,DKI3,2109834
2013-02-12,DKI4,2874056
2013-02-12,DKI5,3303903
2013-02-13,DKI1,1112071
2013-02-13,DKI2,2482613
2013-02-13,DKI3,2109771
2013-02-13,DKI4,2873926
2013-02-13,DKI5,3306461
2013-02-14,DKI1,1112042
2013-02-14,DKI2,2484486
2013-02-14,DKI3,2109708
2013-02-14,DKI4,2873797
2013-02-14,DKI5,3309018
2013-02-15,DKI1,1112014
2013-02-15,DKI2,2486360
2013-02-15,DKI3,2109645
2013-02-15,DKI4,2873668
2013-02-15,DKI5,3311576
2013-02-16,DKI1,1111986
2013-02-16,DKI2,2488233
2013-02-16,DKI3,2109582
2013-02-16,DKI4,2873539
2013-02-16,DKI5,3314134
2013-02-17,DKI1,1111957
2013-02-17,DKI2,2490107
2013-02-17,DKI3,2109519
2013-02-17,DKI4,2873410
2013-02-17,DKI5,3316692
2013-02-18,DKI1,1111929
2013-02-18,DKI2,2491980
2013-02-18,DKI3,2109455
2013-02-18,DKI4,2873281
2013-02-18,DKI5,3319249
2013-02-19,DKI1,1111901
2013-02-19,DKI2,2493854
2013-02-19,DKI3,2109392
2013-02-19,DKI4,2873152
2013-02-19,DKI5,3321807
2013-02-20,DKI1,1111872
2013-02-20,DKI2,2495727
2013-02-20,DKI3,2109329
2013-02-20,DKI4,2873023
2013-02-20,DKI5,3324365
2013-02-21,DKI1,1111844
2013-02-21,DKI2,2497601
2013-02-21,DKI3,2109266
2013-02-21,DKI4,2872894
2013-02-21,DKI5,3326923
2013-02-22,DKI1,1111816
2013-02-22,DKI2,2499475
2013-02-22,DKI3,2109203
2013-02-22,DKI4,2872764
2013-02-22,DKI5,3329480
2013-02-23,DKI1,1111787
2013-02-23,DKI2,2501348
2013-02-23,DKI3,2109140
2013-02-23,DKI4,2872635
2013-02-23,DKI5,3332038
2013-02-24,DKI1,1111759
2013-02-24,DKI2,2503222
2013-02-24,DKI3,2109077
2013-02-24,DKI4,2872506
2013-02-24,DKI5,3334596
2013-02-25,DKI1,1111731
2013-02-25,DKI2,2505095
2013-02-25,DKI3,2109014
2013-02-25,DKI4,2872377
2013-02-25,DKI5,3337154
2013-02-26,DKI1,1111702
2013-02-26,DKI2,2506969
2013-02-26,DKI3,2108951
2013-02-26,DKI4,2872248
2013-02-26,DKI5,3339711
2013-02-27,DKI1,1111674
2013-02-27,DKI2,2508842
2013-02-27,DKI3,2108888
2013-02-27,DKI4,2872119
2013-02-27,DKI5,3342269
2013-02-28,DKI1,1111645
2013-02-28,DKI2,2510716
2013-02-28,DKI3,2108825
2013-02-28,DKI4,2871990
2013-02-28,DKI5,3344827
2013-03-01,DKI1,1111617
2013-03-01,DKI2,2512589
2013-03-01,DKI3,2108762
2013-03-01,DKI4,2871861
2013-03-01,DKI5,3347385
2013-03-02,DKI1,1111589
2013-03-02,DKI2,2514463
2013-03-02,DKI3,2108698
2013-03-02,DKI4,2871732
2013-03-02,DKI5,3349942
2013-03-03,DKI1,1111560
2013-03-03,DKI2,2516336
2013-03-03,DKI3,2108635
2013-03-03,DKI4,2871602
2013-03-03,DKI5,3352500
2013-03-04,DKI1,1111532
2013-03-04,DKI2,2518210
2013-03-04,DKI3,2108572
2013-03-04,DKI4,2871473
2013-03-04,DKI5,3355058
2013-03-05,DKI1,1111504
2013-03-05,DKI2,2520083
2013-03-05,DKI3,2108509
2013-03-05,DKI4,2871344
2013-03-05,DKI5,3357616
2013-03-06,DKI1,1111475
2013-03-06,DKI2,2521957
2013-03-06,DKI3,2108446
2013-03-06,DKI4,2871215
2013-03-06,DKI5,3360173
2013-03-07,DKI1,1111447
2013-03-07,DKI2,2523830
2013-03-07,DKI3,2108383
2013-03-07,DKI4,2871086
2013-03-07,DKI5,3362731
2013-03-08,DKI1,1111419
2013-03-08,DKI2,2525704
2013-03-08,DKI3,2108320
2013-03-08,DKI4,2870957
2013-03-08,DKI5,3365289
2013-03-09,DKI1,1111390
2013-03-09,DKI2,2527577
2013-03-09,DKI3,2108257
2013-03-09,DKI4,2870828
2013-03-09,DKI5,3367847
2013-03-10,DKI1,1111362
2013-03-10,DKI2,2529451
2013-03-10,DKI3,2108194
2013-03-10,DKI4,2870699
2013-03-10,DKI5,3370404
2013-03-11,DKI1,1111334
2013-03-11,DKI2,2531324
2013-03-11,DKI3,2108131
2013-03-11,DKI4,2870570
2013-03-11,DKI5,3372962
2013-03-12,DKI1,1111305
2013-03-12,DKI2,2533198
2013-03-12,DKI3,2108068
2013-03-12,DKI4,2870440
2013-03-12,DKI5,3375520
2013-03-13,DKI1,1111277
2013-03-13,DKI2,2535071
2013-03-13,DKI3,2108005
2013-03-13,DKI4,2870311
2013-03-13,DKI5,3378078
2013-03-14,DKI1,1111248
2013-03-14,DKI2,2536945
2013-03-14,DKI3,2107942
2013-03-14,DKI4,2870182
2013-03-14,DKI5,3380635
2013-03-15,DKI1,1111220
2013-03-15,DKI2,2538818
2013-03-15,DKI3,2107878
2013-03-15,DKI4,2870053
2013-03-15,DKI5,3383193
2013-03-16,DKI1,1111192
2013-03-16,DKI2,2540692
2013-03-16,DKI3,2107815
2013-03-16,DKI4,2869924
2013-03-16,DKI5,3385751
2013-03-17,DKI1,1111163
2013-03-17,DKI2,2542565
2013-03-17,DKI3,2107752
2013-03-17,DKI4,2869795
2013-03-17,DKI5,3388309
2013-03-18,DKI1,1111135
2013-03-18,DKI2,2544439
2013-03-18,DKI3,2107689
2013-03-18,DKI4,2869666
2013-03-18,DKI5,3390866
2013-03-19,DKI1,1111107
2013-03-19,DKI2,2546312
2013-03-19,DKI3,2107626
2013-03-19,DKI4,2869537
2013-03-19,DKI5,3393424
2013-03-20,DKI1,1111078
2013-03-20,DKI2,2548186
2013-03-20,DKI3,2107563
2013-03-20,DKI4,2869408
2013-03-20,DKI5,3395982
2013-03-21,DKI1,1111050
2013-03-21,DKI2,2550059
2013-03-21,DKI3,2107500
2013-03-21,DKI4,2869279
2013-03-21,DKI5,3398540
2013-03-22,DKI1,1111022
2013-03-22,DKI2,2551933
2013-03-22,DKI3,2107437
2013-03-22,DKI4,2869149
2013-03-22,DKI5,3401097
2013-03-23,DKI1,1110993
2013-03-23,DKI2,2553807
2013-03-23,DKI3,2107374
2013-03-23,DKI4,2869020
2013-03-23,DKI5,3403655
2013-03-24,DKI1,1110965
2013-03-24,DKI2,2555680
2013-03-24,DKI3,2107311
2013-03-24,DKI4,2868891
2013-03-24,DKI5,3406213
2013-03-25,DKI1,1110937
2013-03-25,DKI2,2557554
2013-03-25,DKI3,2107248
2013-03-25,DKI4,2868762
2013-03-25,DKI5,3408771
2013-03-26,DKI1,1110908
2013-03-26,DKI2,2559427
2013-03-26,DKI3,2107185
2013-03-26,DKI4,2868633
2013-03-26,DKI5,3411328
2013-03-27,DKI1,1110880
2013-03-27,DKI2,2561301
2013-03-27,DKI3,2107121
2013-03-27,DKI4,2868504
2013-03-27,DKI5,3413886
2013-03-28,DKI1,1110851
2013-03-28,DKI2,2563174
2013-03-28,DKI3,2107058
2013-03-28,DKI4,2868375
2013-03-28,DKI5,3416444
2013-03-29,DKI1,1110823
2013-03-29,DKI2,2565048
2013-03-29,DKI3,2106995
2013-03-29,DKI4,2868246
2013-03-29,DKI5,3419002
2013-03-30,DKI1,1110795
2013-03-30,DKI2,2566921
2013-03-30,DKI3,2106932
2013-03-30,DKI4,2868117
2013-03-30,DKI5,3421559
2013-03-31,DKI1,1110766
2013-03-31,DKI2,2568795
2013-03-31,DKI3,2106869
2013-03-31,DKI4,2867987
2013-03-31,DKI5,3424117
2013-04-01,DKI1,1110738
2013-04-01,DKI2,2570668
2013-04-01,DKI3,2106806
2013-04-01,DKI4,2867858
2013-04-01,DKI5,3426675
2013-04-02,DKI1,1110710
2013-04-02,DKI2,2572542
2013-04-02,DKI3,2106743
2013-04-02,DKI4,2867729
2013-04-02,DKI5,3429233
2013-04-03,DKI1,1110681
2013-04-03,DKI2,2574415
2013-04-03,DKI3,2106680
2013-04-03,DKI4,2867600
2013-04-03,DKI5,3431790
2013-04-04,DKI1,1110653
2013-04-04,DKI2,2576289
2013-04-04,DKI3,2106617
2013-04-04,DKI4,2867471
2013-04-04,DKI5,3434348
2013-04-05,DKI1,1110625
2013-04-05,DKI2,2578162
2013-04-05,DKI3,2106554
2013-04-05,DKI4,2867342
2013-04-05,DKI5,3436906
2013-04-06,DKI1,1110596
2013-04-06,DKI2,2580036
2013-04-06,DKI3,2106491
2013-04-06,DKI4,2867213
2013-04-06,DKI5,3439464
2013-04-07,DKI1,1110568
2013-04-07,DKI2,2581909
2013-04-07,DKI3,2106428
2013-04-07,DKI4,2867084
2013-04-07,DKI5,3442021
2013-04-08,DKI1,1110539
2013-04-08,DKI2,2583783
2013-04-08,DKI3,2106365
2013-04-08,DKI4,2866955
2013-04-08,DKI5,3444579
2013-04-09,DKI1,1110511
2013-04-09,DKI2,2585656
2013-04-09,DKI3,2106301
2013-04-09,DKI4,2866825
2013-04-09,DKI5,3447137
2013-04-10,DKI1,1110483
2013-04-10,DKI2,2587530
2013-04-10,DKI3,2106238
2013-04-10,DKI4,2866696
2013-04-10,DKI5,3449695
2013-04-11,DKI1,1110454
2013-04-11,DKI2,2589403
2013-04-11,DKI3,2106175
2013-04-11,DKI4,2866567
2013-04-11,DKI5,3452252
2013-04-12,DKI1,1110426
2013-04-12,DKI2,2591277
2013-04-12,DKI3,2106112
2013-04-12,DKI4,2866438
2013-04-12,DKI5,3454810
2013-04-13,DKI1,1110398
2013-04-13,DKI2,2593150
2013-04-13,DKI3,2106049
2013-04-13,DKI4,2866309
2013-04-13,DKI5,3457368
2013-04-14,DKI1,1110369
2013-04-14,DKI2,2595024
2013-04-14,DKI3,2105986
2013-04-14,DKI4,2866180
2013-04-14,DKI5,3459926
2013-04-15,DKI1,1110341
2013-04-15,DKI2,2596897
2013-04-15,DKI3,2105923
2013-04-15,DKI4,2866051
2013-04-15,DKI5,3462483
2013-04-16,DKI1,1110313
2013-04-16,DKI2,2598771
2013-04-16,DKI3,2105860
2013-04-16,DKI4,2865922
2013-04-16,DKI5,3465041
2013-04-17,DKI1,1110284
2013-04-17,DKI2,2600644
2013-04-17,DKI3,2105797
2013-04-17,DKI4,2865793
2013-04-17,DKI5,3467599
2013-04-18,DKI1,1110256
2013-04-18,DKI2,2602518
2013-04-18,DKI3,2105734
2013-04-18,DKI4,2865663
2013-04-18,DKI5,3470157
2013-04-19,DKI1,1110228
2013-04-19,DKI2,2604391
2013-04-19,DKI3,2105671
2013-04-19,DKI4,2865534
2013-04-19,DKI5,3472714
2013-04-20,DKI1,1110199
2013-04-20,DKI2,2606265
2013-04-20,DKI3,2105608
2013-04-20,DKI4,2865405
2013-04-20,DKI5,3475272
2013-04-21,DKI1,1110171
2013-04-21,DKI2,2608139
2013-04-21,DKI3,2105545
2013-04-21,DKI4,2865276
2013-04-21,DKI5,3477830
2013-04-22,DKI1,1110142
2013-04-22,DKI2,2610012
2013-04-22,DKI3,2105481
2013-04-22,DKI4,2865147
2013-04-22,DKI5,3480388
2013-04-23,DKI1,1110114
2013-04-23,DKI2,2611886
2013-04-23,DKI3,2105418
2013-04-23,DKI4,2865018
2013-04-23,DKI5,3482945
2013-04-24,DKI1,1110086
2013-04-24,DKI2,2613759
2013-04-24,DKI3,2105355
2013-04-24,DKI4,2864889
2013-04-24,DKI5,3485503
2013-04-25,DKI1,1110057
2013-04-25,DKI2,2615633
2013-04-25,DKI3,2105292
2013-04-25,DKI4,2864760
2013-04-25,DKI5,3488061
2013-04-26,DKI1,1110029
2013-04-26,DKI2,2617506
2013-04-26,DKI3,2105229
2013-04-26,DKI4,2864631
2013-04-26,DKI5,3490619
2013-04-27,DKI1,1110001
2013-04-27,DKI2,2619380
2013-04-27,DKI3,2105166
2013-04-27,DKI4,2864502
2013-04-27,DKI5,3493176
2013-04-28,DKI1,1109972
2013-04-28,DKI2,2621253
2013-04-28,DKI3,2105103
2013-04-28,DKI4,2864372
2013-04-28,DKI5,3495734
2013-04-29,DKI1,1109944
2013-04-29,DKI2,2623127
2013-04-29,DKI3,2105040
2013-04-29,DKI4,2864243
2013-04-29,DKI5,3498292
2013-04-30,DKI1,1109916
2013-04-30,DKI2,2625000
2013-04-30,DKI3,2104977
2013-04-30,DKI4,2864114
2013-04-30,DKI5,3500850
2013-05-01,DKI1,1109887
2013-05-01,DKI2,2626874
2013-05-01,DKI3,2104914
2013-05-01,DKI4,2863985
2013-05-01,DKI5,3503407
2013-05-02,DKI1,1109859
2013-05-02,DKI2,2628747
2013-05-02,DKI3,2104851
2013-05-02,DKI4,2863856
2013-05-02,DKI5,3505965
2013-05-03,DKI1,1109831
2013-05-03,DKI2,2630621
2013-05-03,DKI3,2104788
2013-05-03,DKI4,2863727
2013-05-03,DKI5,3508523
2013-05-04,DKI1,1109802
2013-05-04,DKI2,2632494
2013-05-04,DKI3,2104724
2013-05-04,DKI4,2863598
2013-05-04,DKI5,3511081
2013-05-05,DKI1,1109774
2013-05-05,DKI2,2634368
2013-05-05,DKI3,2104661
2013-05-05,DKI4,2863469
2013-05-05,DKI5,3513638
2013-05-06,DKI1,1109745
2013-05-06,DKI2,2636241
2013-05-06,DKI3,2104598
2013-05-06,DKI4,2863340
2013-05-06,DKI5,3516196
2013-05-07,DKI1,1109717
2013-05-07,DKI2,2638115
2013-05-07,DKI3,2104535
2013-05-07,DKI4,2863210
2013-05-07,DKI5,3518754
2013-05-08,DKI1,1109689
2013-05-08,DKI2,2639988
2013-05-08,DKI3,2104472
2013-05-08,DKI4,2863081
2013-05-08,DKI5,3521312
2013-05-09,DKI1,1109660
2013-05-09,DKI2,2641862
2013-05-09,DKI3,2104409
2013-05-09,DKI4,2862952
2013-05-09,DKI5,3523869
2013-05-10,DKI1,1109632
2013-05-10,DKI2,2643735
2013-05-10,DKI3,2104346
2013-05-10,DKI4,2862823
2013-05-10,DKI5,3526427
2013-05-11,DKI1,1109604
2013-05-11,DKI2,2645609
2013-05-11,DKI3,2104283
2013-05-11,DKI4,2862694
2013-05-11,DKI5,3528985
2013-05-12,DKI1,1109575
2013-05-12,DKI2,2647482
2013-05-12,DKI3,2104220
2013-05-12,DKI4,2862565
2013-05-12,DKI5,3531543
2013-05-13,DKI1,1109547
2013-05-13,DKI2,2649356
2013-05-13,DKI3,2104157
2013-05-13,DKI4,2862436
2013-05-13,DKI5,3534100
2013-05-14,DKI1,1109519
2013-05-14,DKI2,2651229
2013-05-14,DKI3,2104094
2013-05-14,DKI4,2862307
2013-05-14,DKI5,3536658
2013-05-15,DKI1,1109490
2013-05-15,DKI2,2653103
2013-05-15,DKI3,2104031
2013-05-15,DKI4,2862178
2013-05-15,DKI5,3539216
2013-05-16,DKI1,1109462
2013-05-16,DKI2,2654976
2013-05-16,DKI3,2103968
2013-05-16,DKI4,2862048
2013-05-16,DKI5,3541774
2013-05-17,DKI1,1109434
2013-05-17,DKI2,2656850
2013-05-17,DKI3,2103904
2013-05-17,DKI4,2861919
2013-05-17,DKI5,3544331
2013-05-18,DKI1,1109405
2013-05-18,DKI2,2658723
2013-05-18,DKI3,2103841
2013-05-18,DKI4,2861790
2013-05-18,DKI5,3546889
2013-05-19,DKI1,1109377
2013-05-19,DKI2,2660597
2013-05-19,DKI3,2103778
2013-05-19,DKI4,2861661
2013-05-19,DKI5,3549447
2013-05-20,DKI1,1109348
2013-05-20,DKI2,2662470
2013-05-20,DKI3,2103715
2013-05-20,DKI4,2861532
2013-05-20,DKI5,3552005
2013-05-21,DKI1,1109320
2013-05-21,DKI2,2664344
2013-05-21,DKI3,2103652
2013-05-21,DKI4,2861403
2013-05-21,DKI5,3554562
2013-05-22,DKI1,1109292
2013-05-22,DKI2,2666218
2013-05-22,DKI3,2103589
2013-05-22,DKI4,2861274
2013-05-22,DKI5,3557120
2013-05-23,DKI1,1109263
2013-05-23,DKI2,2668091
2013-05-23,DKI3,2103526
2013-05-23,DKI4,2861145
2013-05-23,DKI5,3559678
2013-05-24,DKI1,1109235
2013-05-24,DKI2,2669965
2013-05-24,DKI3,2103463
2013-05-24,DKI4,2861016
2013-05-24,DKI5,3562236
2013-05-25,DKI1,1109207
2013-05-25,DKI2,2671838
2013-05-25,DKI3,2103400
2013-05-25,DKI4,2860887
2013-05-25,DKI5,3564793
2013-05-26,DKI1,1109178
2013-05-26,DKI2,2673712
2013-05-26,DKI3,2103337
2013-05-26,DKI4,2860757
2013-05-26,DKI5,3567351
2013-05-27,DKI1,1109150
2013-05-27,DKI2,2675585
2013-05-27,DKI3,2103274
2013-05-27,DKI4,2860628
2013-05-27,DKI5,3569909
2013-05-28,DKI1,1109122
2013-05-28,DKI2,2677459
2013-05-28,DKI3,2103211
2013-05-28,DKI4,2860499
2013-05-28,DKI5,3572467
2013-05-29,DKI1,1109093
2013-05-29,DKI2,2679332
2013-05-29,DKI3,2103147
2013-05-29,DKI4,2860370
2013-05-29,DKI5,3575024
2013-05-30,DKI1,1109065
2013-05-30,DKI2,2681206
2013-05-30,DKI3,2103084
2013-05-30,DKI4,2860241
2013-05-30,DKI5,3577582
2013-05-31,DKI1,1109036
2013-05-31,DKI2,2683079
2013-05-31,DKI3,2103021
2013-05-31,DKI4,2860112
2013-05-31,DKI5,3580140
2013-06-01,DKI1,1109008
2013-06-01,DKI2,2684953
2013-06-01,DKI3,2102958
2013-06-01,DKI4,2859983
2013-06-01,DKI5,3582698
2013-06-02,DKI1,1108980
2013-06-02,DKI2,2686826
2013-06-02,DKI3,2102895
2013-06-02,DKI4,2859854
2013-06-02,DKI5,3585255
2013-06-03,DKI1,1108951
2013-06-03,DKI2,2688700
2013-06-03,DKI3,2102832
2013-06-03,DKI4,2859725
2013-06-03,DKI5,3587813
2013-06-04,DKI1,1108923
2013-06-04,DKI2,2690573
2013-06-04,DKI3,2102769
2013-06-04,DKI4,2859595
2013-06-04,DKI5,3590371
2013-06-05,DKI1,1108895
2013-06-05,DKI2,2692447
2013-06-05,DKI3,2102706
2013-06-05,DKI4,2859466
2013-06-05,DKI5,3592929
2013-06-06,DKI1,1108866
2013-06-06,DKI2,2694320
2013-06-06,DKI3,2102643
2013-06-06,DKI4,2859337
2013-06-06,DKI5,3595486
2013-06-07,DKI1,1108838
2013-06-07,DKI2,2696194
2013-06-07,DKI3,2102580
2013-06-07,DKI4,2859208
2013-06-07,DKI5,3598044
2013-06-08,DKI1,1108810
2013-06-08,DKI2,2698067
2013-06-08,DKI3,2102517
2013-06-08,DKI4,2859079
2013-06-08,DKI5,3600602
2013-06-09,DKI1,1108781
2013-06-09,DKI2,2699941
2013-06-09,DKI3,2102454
2013-06-09,DKI4,2858950
2013-06-09,DKI5,3603160
2013-06-10,DKI1,1108753
2013-06-10,DKI2,2701814
2013-06-10,DKI3,2102391
2013-06-10,DKI4,2858821
2013-06-10,DKI5,3605717
2013-06-11,DKI1,1108725
2013-06-11,DKI2,2703688
2013-06-11,DKI3,2102327
2013-06-11,DKI4,2858692
2013-06-11,DKI5,3608275
2013-06-12,DKI1,1108696
2013-06-12,DKI2,2705561
2013-06-12,DKI3,2102264
2013-06-12,DKI4,2858563
2013-06-12,DKI5,3610833
2013-06-13,DKI1,1108668
2013-06-13,DKI2,2707435
2013-06-13,DKI3,2102201
2013-06-13,DKI4,2858433
2013-06-13,DKI5,3613391
2013-06-14,DKI1,1108639
2013-06-14,DKI2,2709308
2013-06-14,DKI3,2102138
2013-06-14,DKI4,2858304
2013-06-14,DKI5,3615948
2013-06-15,DKI1,1108611
2013-06-15,DKI2,2711182
2013-06-15,DKI3,2102075
2013-06-15,DKI4,2858175
2013-06-15,DKI5,3618506
2013-06-16,DKI1,1108583
2013-06-16,DKI2,2713055
2013-06-16,DKI3,2102012
2013-06-16,DKI4,2858046
2013-06-16,DKI5,3621064
2013-06-17,DKI1,1108554
2013-06-17,DKI2,2714929
2013-06-17,DKI3,2101949
2013-06-17,DKI4,2857917
2013-06-17,DKI5,3623622
2013-06-18,DKI1,1108526
2013-06-18,DKI2,2716802
2013-06-18,DKI3,2101886
2013-06-18,DKI4,2857788
2013-06-18,DKI5,3626179
2013-06-19,DKI1,1108498
2013-06-19,DKI2,2718676
2013-06-19,DKI3,2101823
2013-06-19,DKI4,2857659
2013-06-19,DKI5,3628737
2013-06-20,DKI1,1108469
2013-06-20,DKI2,2720550
2013-06-20,DKI3,2101760
2013-06-20,DKI4,2857530
2013-06-20,DKI5,3631295
2013-06-21,DKI1,1108441
2013-06-21,DKI2,2722423
2013-06-21,DKI3,2101697
2013-06-21,DKI4,2857401
2013-06-21,DKI5,3633853
2013-06-22,DKI1,1108413
2013-06-22,DKI2,2724297
2013-06-22,DKI3,2101634
2013-06-22,DKI4,2857271
2013-06-22,DKI5,3636410
2013-06-23,DKI1,1108384
2013-06-23,DKI2,2726170
2013-06-23,DKI3,2101570
2013-06-23,DKI4,2857142
2013-06-23,DKI5,3638968
2013-06-24,DKI1,1108356
2013-06-24,DKI2,2728044
2013-06-24,DKI3,2101507
2013-06-24,DKI4,2857013
2013-06-24,DKI5,3641526
2013-06-25,DKI1,1108328
2013-06-25,DKI2,2729917
2013-06-25,DKI3,2101444
2013-06-25,DKI4,2856884
2013-06-25,DKI5,3644084
2013-06-26,DKI1,1108299
2013-06-26,DKI2,2731791
2013-06-26,DKI3,2101381
2013-06-26,DKI4,2856755
2013-06-26,DKI5,3646641
2013-06-27,DKI1,1108271
2013-06-27,DKI2,2733664
2013-06-27,DKI3,2101318
2013-06-27,DKI4,2856626
2013-06-27,DKI5,3649199
2013-06-28,DKI1,1108242
2013-06-28,DKI2,2735538
2013-06-28,DKI3,2101255
2013-06-28,DKI4,2856497
2013-06-28,DKI5,3651757
2013-06-29,DKI1,1108214
2013-06-29,DKI2,2737411
2013-06-29,DKI3,2101192
2013-06-29,DKI4,2856368
2013-06-29,DKI5,3654315
2013-06-30,DKI1,1108186
2013-06-30,DKI2,2739285
2013-06-30,DKI3,2101129
2013-06-30,DKI4,2856239
2013-06-30,DKI5,3656872
2013-07-01,DKI1,1108157
2013-07-01,DKI2,2741158
2013-07-01,DKI3,2101066
2013-07-01,DKI4,2856110
2013-07-01,DKI5,3659430
2013-07-02,DKI1,1108129
2013-07-02,DKI2,2743032
2013-07-02,DKI3,2101003
2013-07-02,DKI4,2855980
2013-07-02,DKI5,3661988
2013-07-03,DKI1,1108101
2013-07-03,DKI2,2744905
2013-07-03,DKI3,2100940
2013-07-03,DKI4,2855851
2013-07-03,DKI5,3664546
2013-07-04,DKI1,1108072
2013-07-04,DKI2,2746779
2013-07-04,DKI3,2100877
2013-07-04,DKI4,2855722
2013-07-04,DKI5,3667103
2013-07-05,DKI1,1108044
2013-07-05,DKI2,2748652
2013-07-05,DKI3,2100814
2013-07-05,DKI4,2855593
2013-07-05,DKI5,3669661
2013-07-06,DKI1,1108016
2013-07-06,DKI2,2750526
2013-07-06,DKI3,2100750
2013-07-06,DKI4,2855464
2013-07-06,DKI5,3672219
2013-07-07,DKI1,1107987
2013-07-07,DKI2,2752399
2013-07-07,DKI3,2100687
2013-07-07,DKI4,2855335
2013-07-07,DKI5,3674777
2013-07-08,DKI1,1107959
2013-07-08,DKI2,2754273
2013-07-08,DKI3,2100624
2013-07-08,DKI4,2855206
2013-07-08,DKI5,3677334
