tanggal,stasiun,populasi,days_since_pop_update
2012-02-23,DKI4,2926732,53
2012-02-23,DKI5,2260341,53
2012-02-24,DKI1,1123670,54
2012-02-24,DKI2,1716345,54
2012-02-24,DKI3,2135571,54
2012-02-24,DKI4,2926732,54
2012-02-24,DKI5,2260341,54
2012-02-25,DKI1,1123670,55
2012-02-25,DKI2,1716345,55
2012-02-25,DKI3,2135571,55
2012-02-25,DKI4,2926732,55
2012-02-25,DKI5,2260341,55
2012-02-26,DKI1,1123670,56
2012-02-26,DKI2,1716345,56
2012-02-26,DKI3,2135571,56
2012-02-26,DKI4,2926732,56
2012-02-26,DKI5,2260341,56
2012-02-27,DKI1,1123670,57
2012-02-27,DKI2,1716345,57
2012-02-27,DKI3,2135571,57
2012-02-27,DKI4,2926732,57
2012-02-27,DKI5,2260341,57
2012-02-28,DKI1,1123670,58
2012-02-28,DKI2,1716345,58
2012-02-28,DKI3,2135571,58
2012-02-28,DKI4,2926732,58
2012-02-28,DKI5,2260341,58
2012-02-29,DKI1,1123670,59
2012-02-29,DKI2,1716345,59
2012-02-29,DKI3,2135571,59
2012-02-29,DKI4,2926732,59
2012-02-29,DKI5,2260341,59
2012-03-01,DKI1,1123670,60
2012-03-01,DKI2,1716345,60
2012-03-01,DKI3,2135571,60
2012-03-01,DKI4,2926732,60
2012-03-01,DKI5,2260341,60
2012-03-02,DKI1,1123670,61
2012-03-02,DKI2,1716345,61
2012-03-02,DKI3,2135571,61
2012-03-02,DKI4,2926732,61
2012-03-02,DKI5,2260341,61
2012-03-03,DKI1,1123670,62
2012-03-03,DKI2,1716345,62
2012-03-03,DKI3,2135571,62
2012-03-03,DKI4,2926732,62
2012-03-03,DKI5,2260341,62
2012-03-04,DKI1,1123670,63
2012-03-04,DKI2,1716345,63
2012-03-04,DKI3,2135571,63
2012-03-04,DKI4,2926732,63
2012-03-04,DKI5,2260341,63
2012-03-05,DKI1,1123670,64
2012-03-05,DKI2,1716345,64
2012-03-05,DKI3,2135571,64
2012-03-05,DKI4,2926732,64
2012-03-05,DKI5,2260341,64
2012-03-06,DKI1,1123670,65
2012-03-06,DKI2,1716345,65
2012-03-06,DKI3,2135571,65
2012-03-06,DKI4,2926732,65
2012-03-06,DKI5,2260341,65
2012-03-07,DKI1,1123670,66
2012-03-07,DKI2,1716345,66
2012-03-07,DKI3,2135571,66
2012-03-07,DKI4,2926732,66
2012-03-07,DKI5,2260341,66
2012-03-08,DKI1,1123670,67
2012-03-08,DKI2,1716345,67
2012-03-08,DKI3,2135571,67
2012-03-08,DKI4,2926732,67
2012-03-08,DKI5,2260341,67
2012-03-09,DKI1,1123670,68
2012-03-09,DKI2,1716345,68
2012-03-09,DKI3,2135571,68
2012-03-09,DKI4,2926732,68
2012-03-09,DKI5,2260341,68
2012-03-10,DKI1,1123670,69
2012-03-10,DKI2,1716345,69
2012-03-10,DKI3,2135571,69
2012-03-10,DKI4,2926732,69
2012-03-10,DKI5,2260341,69
2012-03-11,DKI1,1123670,70
2012-03-11,DKI2,1716345,70
2012-03-11,DKI3,2135571,70
2012-03-11,DKI4,2926732,70
2012-03-11,DKI5,2260341,70
2012-03-12,DKI1,1123670,71
2012-03-12,DKI2,1716345,71
2012-03-12,DKI3,2135571,71
2012-03-12,DKI4,2926732,71
2012-03-12,DKI5,2260341,71
2012-03-13,DKI1,1123670,72
2012-03-13,DKI2,1716345,72
2012-03-13,DKI3,2135571,72
2012-03-13,DKI4,2926732,72
2012-03-13,DKI5,2260341,72
2012-03-14,DKI1,1123670,73
2012-03-14,DKI2,1716345,73
2012-03-14,DKI3,2135571,73
2012-03-14,DKI4,2926732,73
2012-03-14,DKI5,2260341,73
2012-03-15,DKI1,1123670,74
2012-03-15,DKI2,1716345,74
2012-03-15,DKI3,2135571,74
2012-03-15,DKI4,2926732,74
2012-03-15,DKI5,2260341,74
2012-03-16,DKI1,1123670,75
2012-03-16,DKI2,1716345,75
2012-03-16,DKI3,2135571,75
2012-03-16,DKI4,2926732,75
2012-03-16,DKI5,2260341,75
2012-03-17,DKI1,1123670,76
2012-03-17,DKI2,1716345,76
2012-03-17,DKI3,2135571,76
2012-03-17,DKI4,2926732,76
2012-03-17,DKI5,2260341,76
2012-03-18,DKI1,1123670,77
2012-03-18,DKI2,1716345,77
2012-03-18,DKI3,2135571,77
2012-03-18,DKI4,2926732,77
2012-03-18,DKI5,2260341,77
2012-03-19,DKI1,1123670,78
2012-03-19,DKI2,1716345,78
2012-03-19,DKI3,2135571,78
2012-03-19,DKI4,2926732,78
2012-03-19,DKI5,2260341,78
2012-03-20,DKI1,1123670,79
2012-03-20,DKI2,1716345,79
2012-03-20,DKI3,2135571,79
2012-03-20,DKI4,2926732,79
2012-03-20,DKI5,2260341,79
2012-03-21,DKI1,1123670,80
2012-03-21,DKI2,1716345,80
2012-03-21,DKI3,2135571,80
2012-03-21,DKI4,2926732,80
2012-03-21,DKI5,2260341,80
2012-03-22,DKI1,1123670,81
2012-03-22,DKI2,1716345,81
2012-03-22,DKI3,2135571,81
2012-03-22,DKI4,2926732,81
2012-03-22,DKI5,2260341,81
2012-03-23,DKI1,1123670,82
2012-03-23,DKI2,1716345,82
2012-03-23,DKI3,2135571,82
2012-03-23,DKI4,2926732,82
2012-03-23,DKI5,2260341,82
2012-03-24,DKI1,1123670,83
2012-03-24,DKI2,1716345,83
2012-03-24,DKI3,2135571,83
2012-03-24,DKI4,2926732,83
2012-03-24,DKI5,2260341,83
2012-03-25,DKI1,1123670,84
2012-03-25,DKI2,1716345,84
2012-03-25,DKI3,2135571,84
2012-03-25,DKI4,2926732,84
2012-03-25,DKI5,2260341,84
2012-03-26,DKI1,1123670,85
2012-03-26,DKI2,1716345,85
2012-03-26,DKI3,2135571,85
2012-03-26,DKI4,2926732,85
2012-03-26,DKI5,2260341,85
2012-03-27,DKI1,1123670,86
2012-03-27,DKI2,1716345,86
2012-03-27,DKI3,2135571,86
2012-03-27,DKI4,2926732,86
2012-03-27,DKI5,2260341,86
2012-03-28,DKI1,1123670,87
2012-03-28,DKI2,1716345,87
2012-03-28,DKI3,2135571,87
2012-03-28,DKI4,2926732,87
2012-03-28,DKI5,2260341,87
2012-03-29,DKI1,1123670,88
2012-03-29,DKI2,1716345,88
2012-03-29,DKI3,2135571,88
2012-03-29,DKI4,2926732,88
2012-03-29,DKI5,2260341,88
2012-03-30,DKI1,1123670,89
2012-03-30,DKI2,1716345,89
2012-03-30,DKI3,2135571,89
2012-03-30,DKI4,2926732,89
2012-03-30,DKI5,2260341,89
2012-03-31,DKI1,1123670,90
2012-03-31,DKI2,1716345,90
2012-03-31,DKI3,2135571,90
2012-03-31,DKI4,2926732,90
2012-03-31,DKI5,2260341,90
2012-04-01,DKI1,1123670,91
2012-04-01,DKI2,1716345,91
2012-04-01,DKI3,2135571,91
2012-04-01,DKI4,2926732,91
2012-04-01,DKI5,2260341,91
2012-04-02,DKI1,1123670,92
2012-04-02,DKI2,1716345,92
2012-04-02,DKI3,2135571,92
2012-04-02,DKI4,2926732,92
2012-04-02,DKI5,2260341,92
2012-04-03,DKI1,1123670,93
2012-04-03,DKI2,1716345,93
2012-04-03,DKI3,2135571,93
2012-04-03,DKI4,2926732,93
2012-04-03,DKI5,2260341,93
2012-04-04,DKI1,1123670,94
2012-04-04,DKI2,1716345,94
2012-04-04,DKI3,2135571,94
2012-04-04,DKI4,2926732,94
2012-04-04,DKI5,2260341,94
2012-04-05,DKI1,1123670,95
2012-04-05,DKI2,1716345,95
2012-04-05,DKI3,2135571,95
2012-04-05,DKI4,2926732,95
2012-04-05,DKI5,2260341,95
2012-04-06,DKI1,1123670,96
2012-04-06,DKI2,1716345,96
2012-04-06,DKI3,2135571,96
2012-04-06,DKI4,2926732,96
2012-04-06,DKI5,2260341,96
2012-04-07,DKI1,1123670,97
2012-04-07,DKI2,1716345,97
2012-04-07,DKI3,2135571,97
2012-04-07,DKI4,2926732,97
2012-04-07,DKI5,2260341,97
2012-04-08,DKI1,1123670,98
2012-04-08,DKI2,1716345,98
2012-04-08,DKI3,2135571,98
2012-04-08,DKI4,2926732,98
2012-04-08,DKI5,2260341,98
2012-04-09,DKI1,1123670,99
2012-04-09,DKI2,1716345,99
2012-04-09,DKI3,2135571,99
2012-04-09,DKI4,2926732,99
2012-04-09,DKI5,2260341,99
2012-04-10,DKI1,1123670,100
2012-04-10,DKI2,1716345,100
2012-04-10,DKI3,2135571,100
2012-04-10,DKI4,2926732,100
2012-04-10,DKI5,2260341,100
2012-04-11,DKI1,1123670,101
2012-04-11,DKI2,1716345,101
2012-04-11,DKI3,2135571,101
2012-04-11,DKI4,2926732,101
2012-04-11,DKI5,2260341,101
2012-04-12,DKI1,1123670,102
2012-04-12,DKI2,1716345,102
2012-04-12,DKI3,2135571,102
2012-04-12,DKI4,2926732,102
2012-04-12,DKI5,2260341,102
2012-04-13,DKI1,1123670,103
2012-04-13,DKI2,1716345,103
2012-04-13,DKI3,2135571,103
2012-04-13,DKI4,2926732,103
2012-04-13,DKI5,2260341,103
2012-04-14,DKI1,1123670,104
2012-04-14,DKI2,1716345,104
2012-04-14,DKI3,2135571,104
2012-04-14,DKI4,2926732,104
2012-04-14,DKI5,2260341,104
2012-04-15,DKI1,1123670,105
2012-04-15,DKI2,1716345,105
2012-04-15,DKI3,2135571,105
2012-04-15,DKI4,2926732,105
2012-04-15,DKI5,2260341,105
2012-04-16,DKI1,1123670,106
2012-04-16,DKI2,1716345,106
2012-04-16,DKI3,2135571,106
2012-04-16,DKI4,2926732,106
2012-04-16,DKI5,2260341,106
2012-04-17,DKI1,1123670,107
2012-04-17,DKI2,1716345,107
2012-04-17,DKI3,2135571,107
2012-04-17,DKI4,2926732,107
2012-04-17,DKI5,2260341,107
2012-04-18,DKI1,1123670,108
2012-04-18,DKI2,1716345,108
2012-04-18,DKI3,2135571,108
2012-04-18,DKI4,2926732,108
2012-04-18,DKI5,2260341,108
2012-04-19,DKI1,1123670,109
2012-04-19,DKI2,1716345,109
2012-04-19,DKI3,2135571,109
2012-04-19,DKI4,2926732,109
2012-04-19,DKI5,2260341,109
2012-04-20,DKI1,1123670,110
2012-04-20,DKI2,1716345,110
2012-04-20,DKI3,2135571,110
2012-04-20,DKI4,2926732,110
2012-04-20,DKI5,2260341,110
2012-04-21,DKI1,1123670,111
2012-04-21,DKI2,1716345,111
2012-04-21,DKI3,2135571,111
2012-04-21,DKI4,2926732,111
2012-04-21,DKI5,2260341,111
2012-04-22,DKI1,1123670,112
2012-04-22,DKI2,1716345,112
2012-04-22,DKI3,2135571,112
2012-04-22,DKI4,2926732,112
2012-04-22,DKI5,2260341,112
2012-04-23,DKI1,1123670,113
2012-04-23,DKI2,1716345,113
2012-04-23,DKI3,2135571,113
2012-04-23,DKI4,2926732,113
2012-04-23,DKI5,2260341,113
2012-04-24,DKI1,1123670,114
2012-04-24,DKI2,1716345,114
2012-04-24,DKI3,2135571,114
2012-04-24,DKI4,2926732,114
2012-04-24,DKI5,2260341,114
2012-04-25,DKI1,1123670,115
2012-04-25,DKI2,1716345,115
2012-04-25,DKI3,2135571,115
2012-04-25,DKI4,2926732,115
2012-04-25,DKI5,2260341,115
2012-04-26,DKI1,1123670,116
2012-04-26,DKI2,1716345,116
2012-04-26,DKI3,2135571,116
2012-04-26,DKI4,2926732,116
2012-04-26,DKI5,2260341,116
2012-04-27,DKI1,1123670,117
2012-04-27,DKI2,1716345,117
2012-04-27,DKI3,2135571,117
2012-04-27,DKI4,2926732,117
2012-04-27,DKI5,2260341,117
2012-04-28,DKI1,1123670,118
2012-04-28,DKI2,1716345,118
2012-04-28,DKI3,2135571,118
2012-04-28,DKI4,2926732,118
2012-04-28,DKI5,2260341,118
2012-04-29,DKI1,1123670,119
2012-04-29,DKI2,1716345,119
2012-04-29,DKI3,2135571,119
2012-04-29,DKI4,2926732,119
2012-04-29,DKI5,2260341,119
2012-04-30,DKI1,1123670,120
2012-04-30,DKI2,1716345,120
2012-04-30,DKI3,2135571,120
2012-04-30,DKI4,2926732,120
2012-04-30,DKI5,2260341,120
2012-05-01,DKI1,1123670,121
2012-05-01,DKI2,1716345,121
2012-05-01,DKI3,2135571,121
2012-05-01,DKI4,2926732,121
2012-05-01,DKI5,2260341,121
2012-05-02,DKI1,1123670,122
2012-05-02,DKI2,1716345,122
2012-05-02,DKI3,2135571,122
2012-05-02,DKI4,2926732,122
2012-05-02,DKI5,2260341,122
2012-05-03,DKI1,1123670,123
2012-05-03,DKI2,1716345,123
2012-05-03,DKI3,2135571,123
2012-05-03,DKI4,2926732,123
2012-05-03,DKI5,2260341,123
2012-05-04,DKI1,1123670,124
2012-05-04,DKI2,1716345,124
2012-05-04,DKI3,2135571,124
2012-05-04,DKI4,2926732,124
2012-05-04,DKI5,2260341,124
2012-05-05,DKI1,1123670,125
2012-05-05,DKI2,1716345,125
2012-05-05,DKI3,2135571,125
2012-05-05,DKI4,2926732,125
2012-05-05,DKI5,2260341,125
2012-05-06,DKI1,1123670,126
2012-05-06,DKI2,1716345,126
2012-05-06,DKI3,2135571,126
2012-05-06,DKI4,2926732,126
2012-05-06,DKI5,2260341,126
2012-05-07,DKI1,1123670,127
2012-05-07,DKI2,1716345,127
2012-05-07,DKI3,2135571,127
2012-05-07,DKI4,2926732,127
2012-05-07,DKI5,2260341,127
2012-05-08,DKI1,1123670,128
2012-05-08,DKI2,1716345,128
2012-05-08,DKI3,2135571,128
2012-05-08,DKI4,2926732,128
2012-05-08,DKI5,2260341,128
2012-05-09,DKI1,1123670,129
2012-05-09,DKI2,1716345,129
2012-05-09,DKI3,2135571,129
2012-05-09,DKI4,2926732,129
2012-05-09,DKI5,2260341,129
2012-05-10,DKI1,1123670,130
2012-05-10,DKI2,1716345,130
2012-05-10,DKI3,2135571,130
2012-05-10,DKI4,2926732,130
2012-05-10,DKI5,2260341,130
2012-05-11,DKI1,1123670,131
2012-05-11,DKI2,1716345,131
2012-05-11,DKI3,2135571,131
2012-05-11,DKI4,2926732,131
2012-05-11,DKI5,2260341,131
2012-05-12,DKI1,1123670,132
2012-05-12,DKI2,1716345,132
2012-05-12,DKI3,2135571,132
2012-05-12,DKI4,2926732,132
2012-05-12,DKI5,2260341,132
2012-05-13,DKI1,1123670,133
2012-05-13,DKI2,1716345,133
2012-05-13,DKI3,2135571,133
2012-05-13,DKI4,2926732,133
2012-05-13,DKI5,2260341,133
2012-05-14,DKI1,1123670,134
2012-05-14,DKI2,1716345,134
2012-05-14,DKI3,2135571,134
2012-05-14,DKI4,2926732,134
2012-05-14,DKI5,2260341,134
2012-05-15,DKI1,1123670,135
2012-05-15,DKI2,1716345,135
2012-05-15,DKI3,2135571,135
2012-05-15,DKI4,2926732,135
2012-05-15,DKI5,2260341,135
2012-05-16,DKI1,1123670,136
2012-05-16,DKI2,1716345,136
2012-05-16,DKI3,2135571,136
2012-05-16,DKI4,2926732,136
2012-05-16,DKI5,2260341,136
2012-05-17,DKI1,1123670,137
2012-05-17,DKI2,1716345,137
2012-05-17,DKI3,2135571,137
2012-05-17,DKI4,2926732,137
2012-05-17,DKI5,2260341,137
2012-05-18,DKI1,1123670,138
2012-05-18,DKI2,1716345,138
2012-05-18,DKI3,2135571,138
2012-05-18,DKI4,2926732,138
2012-05-18,DKI5,2260341,138
2012-05-19,DKI1,1123670,139
2012-05-19,DKI2,1716345,139
2012-05-19,DKI3,2135571,139
2012-05-19,DKI4,2926732,139
2012-05-19,DKI5,2260341,139
2012-05-20,DKI1,1123670,140
2012-05-20,DKI2,1716345,140
2012-05-20,DKI3,2135571,140
2012-05-20,DKI4,2926732,140
2012-05-20,DKI5,2260341,140
2012-05-21,DKI1,1123670,141
2012-05-21,DKI2,1716345,141
2012-05-21,DKI3,2135571,141
2012-05-21,DKI4,2926732,141
2012-05-21,DKI5,2260341,141
2012-05-22,DKI1,1123670,142
2012-05-22,DKI2,1716345,142
2012-05-22,DKI3,2135571,142
2012-05-22,DKI4,2926732,142
2012-05-22,DKI5,2260341,142
2012-05-23,DKI1,1123670,143
2012-05-23,DKI2,1716345,143
2012-05-23,DKI3,2135571,143
2012-05-23,DKI4,2926732,143
2012-05-23,DKI5,2260341,143
2012-05-24,DKI1,1123670,144
2012-05-24,DKI2,1716345,144
2012-05-24,DKI3,2135571,144
2012-05-24,DKI4,2926732,144
2012-05-24,DKI5,2260341,144
2012-05-25,DKI1,1123670,145
2012-05-25,DKI2,1716345,145
2012-05-25,DKI3,2135571,145
2012-05-25,DKI4,2926732,145
2012-05-25,DKI5,2260341,145
2012-05-26,DKI1,1123670,146
2012-05-26,DKI2,1716345,146
2012-05-26,DKI3,2135571,146
2012-05-26,DKI4,2926732,146
2012-05-26,DKI5,2260341,146
2012-05-27,DKI1,1123670,147
2012-05-27,DKI2,1716345,147
2012-05-27,DKI3,2135571,147
2012-05-27,DKI4,2926732,147
2012-05-27,DKI5,2260341,147
2012-05-28,DKI1,1123670,148
2012-05-28,DKI2,1716345,148
2012-05-28,DKI3,2135571,148
2012-05-28,DKI4,2926732,148
2012-05-28,DKI5,2260341,148
2012-05-29,DKI1,1123670,149
2012-05-29,DKI2,1716345,149
2012-05-29,DKI3,2135571,149
2012-05-29,DKI4,2926732,149
2012-05-29,DKI5,2260341,149
2012-05-30,DKI1,1123670,150
2012-05-30,DKI2,1716345,150
2012-05-30,DKI3,2135571,150
2012-05-30,DKI4,2926732,150
2012-05-30,DKI5,2260341,150
2012-05-31,DKI1,1123670,151
2012-05-31,DKI2,1716345,151
2012-05-31,DKI3,2135571,151
2012-05-31,DKI4,2926732,151
2012-05-31,DKI5,2260341,151
2012-06-01,DKI1,1123670,152
2012-06-01,DKI2,1716345,152
2012-06-01,DKI3,2135571,152
2012-06-01,DKI4,2926732,152
2012-06-01,DKI5,2260341,152
2012-06-02,DKI1,1123670,153
2012-06-02,DKI2,1716345,153
2012-06-02,DKI3,2135571,153
2012-06-02,DKI4,2926732,153
2012-06-02,DKI5,2260341,153
2012-06-03,DKI1,1123670,154
2012-06-03,DKI2,1716345,154
2012-06-03,DKI3,2135571,154
2012-06-03,DKI4,2926732,154
2012-06-03,DKI5,2260341,154
2012-06-04,DKI1,1123670,155
2012-06-04,DKI2,1716345,155
2012-06-04,DKI3,2135571,155
2012-06-04,DKI4,2926732,155
2012-06-04,DKI5,2260341,155
2012-06-05,DKI1,1123670,156
2012-06-05,DKI2,1716345,156
2012-06-05,DKI3,2135571,156
2012-06-05,DKI4,2926732,156
2012-06-05,DKI5,2260341,156
2012-06-06,DKI1,1123670,157
2012-06-06,DKI2,1716345,157
2012-06-06,DKI3,2135571,157
2012-06-06,DKI4,2926732,157
2012-06-06,DKI5,2260341,157
2012-06-07,DKI1,1123670,158
2012-06-07,DKI2,1716345,158
2012-06-07,DKI3,2135571,158
2012-06-07,DKI4,2926732,158
2012-06-07,DKI5,2260341,158
2012-06-08,DKI1,1123670,159
2012-06-08,DKI2,1716345,159
2012-06-08,DKI3,2135571,159
2012-06-08,DKI4,2926732,159
2012-06-08,DKI5,2260341,159
2012-06-09,DKI1,1123670,160
2012-06-09,DKI2,1716345,160
2012-06-09,DKI3,2135571,160
2012-06-09,DKI4,2926732,160
2012-06-09,DKI5,2260341,160
2012-06-10,DKI1,1123670,161
2012-06-10,DKI2,1716345,161
2012-06-10,DKI3,2135571,161
2012-06-10,DKI4,2926732,161
2012-06-10,DKI5,2260341,161
2012-06-11,DKI1,1123670,162
2012-06-11,DKI2,1716345,162
2012-06-11,DKI3,2135571,162
2012-06-11,DKI4,2926732,162
2012-06-11,DKI5,2260341,162
2012-06-12,DKI1,1123670,163
2012-06-12,DKI2,1716345,163
2012-06-12,DKI3,2135571,163
2012-06-12,DKI4,2926732,163
2012-06-12,DKI5,2260341,163
2012-06-13,DKI1,1123670,164
2012-06-13,DKI2,1716345,164
2012-06-13,DKI3,2135571,164
2012-06-13,DKI4,2926732,164
2012-06-13,DKI5,2260341,164
2012-06-14,DKI1,1123670,165
2012-06-14,DKI2,1716345,165
2012-06-14,DKI3,2135571,165
2012-06-14,DKI4,2926732,165
2012-06-14,DKI5,2260341,165
2012-06-15,DKI1,1123670,166
2012-06-15,DKI2,1716345,166
2012-06-15,DKI3,2135571,166
2012-06-15,DKI4,2926732,166
2012-06-15,DKI5,2260341,166
2012-06-16,DKI1,1123670,167
2012-06-16,DKI2,1716345,167
2012-06-16,DKI3,2135571,167
2012-06-16,DKI4,2926732,167
2012-06-16,DKI5,2260341,167
2012-06-17,DKI1,1123670,168
2012-06-17,DKI2,1716345,168
2012-06-17,DKI3,2135571,168
2012-06-17,DKI4,2926732,168
2012-06-17,DKI5,2260341,168
2012-06-18,DKI1,1123670,169
2012-06-18,DKI2,1716345,169
2012-06-18,DKI3,2135571,169
2012-06-18,DKI4,2926732,169
2012-06-18,DKI5,2260341,169
2012-06-19,DKI1,1123670,170
2012-06-19,DKI2,1716345,170
2012-06-19,DKI3,2135571,170
2012-06-19,DKI4,2926732,170
2012-06-19,DKI5,2260341,170
2012-06-20,DKI1,1123670,171
2012-06-20,DKI2,1716345,171
2012-06-20,DKI3,2135571,171
2012-06-20,DKI4,2926732,171
2012-06-20,DKI5,2260341,171
2012-06-21,DKI1,1123670,172
2012-06-21,DKI2,1716345,172
2012-06-21,DKI3,2135571,172
2012-06-21,DKI4,2926732,172
2012-06-21,DKI5,2260341,172
2012-06-22,DKI1,1123670,173
2012-06-22,DKI2,1716345,173
2012-06-22,DKI3,2135571,173
2012-06-22,DKI4,2926732,173
2012-06-22,DKI5,2260341,173
2012-06-23,DKI1,1123670,174
2012-06-23,DKI2,1716345,174
2012-06-23,DKI3,2135571,174
2012-06-23,DKI4,2926732,174
2012-06-23,DKI5,2260341,174
2012-06-24,DKI1,1123670,175
2012-06-24,DKI2,1716345,175
2012-06-24,DKI3,2135571,175
2012-06-24,DKI4,2926732,175
2012-06-24,DKI5,2260341,175
2012-06-25,DKI1,1123670,176
2012-06-25,DKI2,1716345,176
2012-06-25,DKI3,2135571,176
2012-06-25,DKI4,2926732,176
2012-06-25,DKI5,2260341,176
2012-06-26,DKI1,1123670,177
2012-06-26,DKI2,1716345,177
2012-06-26,DKI3,2135571,177
2012-06-26,DKI4,2926732,177
2012-06-26,DKI5,2260341,177
2012-06-27,DKI1,1123670,178
2012-06-27,DKI2,1716345,178
2012-06-27,DKI3,2135571,178
2012-06-27,DKI4,2926732,178
2012-06-27,DKI5,2260341,178
2012-06-28,DKI1,1123670,179
2012-06-28,DKI2,1716345,179
2012-06-28,DKI3,2135571,179
2012-06-28,DKI4,2926732,179
2012-06-28,DKI5,2260341,179
2012-06-29,DKI1,1123670,180
2012-06-29,DKI2,1716345,180
2012-06-29,DKI3,2135571,180
2012-06-29,DKI4,2926732,180
2012-06-29,DKI5,2260341,180
2012-06-30,DKI1,1123670,181
2012-06-30,DKI2,1716345,181
2012-06-30,DKI3,2135571,181
2012-06-30,DKI4,2926732,181
2012-06-30,DKI5,2260341,181
2012-07-01,DKI1,1123670,182
2012-07-01,DKI2,1716345,182
2012-07-01,DKI3,2135571,182
2012-07-01,DKI4,2926732,182
2012-07-01,DKI5,2260341,182
2012-07-02,DKI1,1123670,183
2012-07-02,DKI2,1716345,183
2012-07-02,DKI3,2135571,183
2012-07-02,DKI4,2926732,183
2012-07-02,DKI5,2260341,183
2012-07-03,DKI1,1123670,184
2012-07-03,DKI2,1716345,184
2012-07-03,DKI3,2135571,184
2012-07-03,DKI4,2926732,184
2012-07-03,DKI5,2260341,184
2012-07-04,DKI1,1123670,185
2012-07-04,DKI2,1716345,185
2012-07-04,DKI3,2135571,185
2012-07-04,DKI4,2926732,185
2012-07-04,DKI5,2260341,185
2012-07-05,DKI1,1123670,186
2012-07-05,DKI2,1716345,186
2012-07-05,DKI3,2135571,186
2012-07-05,DKI4,2926732,186
2012-07-05,DKI5,2260341,186
2012-07-06,DKI1,1123670,187
2012-07-06,DKI2,1716345,187
2012-07-06,DKI3,2135571,187
2012-07-06,DKI4,2926732,187
2012-07-06,DKI5,2260341,187
2012-07-07,DKI1,1123670,188
2012-07-07,DKI2,1716345,188
2012-07-07,DKI3,2135571,188
2012-07-07,DKI4,2926732,188
2012-07-07,DKI5,2260341,188
2012-07-08,DKI1,1123670,189
2012-07-08,DKI2,1716345,189
2012-07-08,DKI3,2135571,189
2012-07-08,DKI4,2926732,189
2012-07-08,DKI5,2260341,189
2012-07-09,DKI1,1123670,190
2012-07-09,DKI2,1716345,190
2012-07-09,DKI3,2135571,190
2012-07-09,DKI4,2926732,190
2012-07-09,DKI5,2260341,190
2012-07-10,DKI1,1123670,191
2012-07-10,DKI2,1716345,191
2012-07-10,DKI3,2135571,191
2012-07-10,DKI4,2926732,191
2012-07-10,DKI5,2260341,191
2012-07-11,DKI1,1123670,192
2012-07-11,DKI2,1716345,192
2012-07-11,DKI3,2135571,192
2012-07-11,DKI4,2926732,192
2012-07-11,DKI5,2260341,192
2012-07-12,DKI1,1123670,193
2012-07-12,DKI2,1716345,193
2012-07-12,DKI3,2135571,193
2012-07-12,DKI4,2926732,193
2012-07-12,DKI5,2260341,193
2012-07-13,DKI1,1123670,194
2012-07-13,DKI2,1716345,194
2012-07-13,DKI3,2135571,194
2012-07-13,DKI4,2926732,194
2012-07-13,DKI5,2260341,194
2012-07-14,DKI1,1123670,195
2012-07-14,DKI2,1716345,195
2012-07-14,DKI3,2135571,195
2012-07-14,DKI4,2926732,195
2012-07-14,DKI5,2260341,195
2012-07-15,DKI1,1123670,196
2012-07-15,DKI2,1716345,196
2012-07-15,DKI3,2135571,196
2012-07-15,DKI4,2926732,196
2012-07-15,DKI5,2260341,196
2012-07-16,DKI1,1123670,197
2012-07-16,DKI2,1716345,197
2012-07-16,DKI3,2135571,197
2012-07-16,DKI4,2926732,197
2012-07-16,DKI5,2260341,197
2012-07-17,DKI1,1123670,198
2012-07-17,DKI2,1716345,198
2012-07-17,DKI3,2135571,198
2012-07-17,DKI4,2926732,198
2012-07-17,DKI5,2260341,198
2012-07-18,DKI1,1123670,199
2012-07-18,DKI2,1716345,199
2012-07-18,DKI3,2135571,199
2012-07-18,DKI4,2926732,199
2012-07-18,DKI5,2260341,199
2012-07-19,DKI1,1123670,200
2012-07-19,DKI2,1716345,200
2012-07-19,DKI3,2135571,200
2012-07-19,DKI4,2926732,200
2012-07-19,DKI5,2260341,200
2012-07-20,DKI1,1123670,201
2012-07-20,DKI2,1716345,201
2012-07-20,DKI3,2135571,201
2012-07-20,DKI4,2926732,201
2012-07-20,DKI5,2260341,201
2012-07-21,DKI1,1123670,202
2012-07-21,DKI2,1716345,202
2012-07-21,DKI3,2135571,202
2012-07-21,DKI4,2926732,202
2012-07-21,DKI5,2260341,202
2012-07-22,DKI1,1123670,203
2012-07-22,DKI2,1716345,203
2012-07-22,DKI3,2135571,203
2012-07-22,DKI4,2926732,203
2012-07-22,DKI5,2260341,203
2012-07-23,DKI1,1123670,204
2012-07-23,DKI2,1716345,204
2012-07-23,DKI3,2135571,204
2012-07-23,DKI4,2926732,204
2012-07-23,DKI5,2260341,204
2012-07-24,DKI1,1123670,205
2012-07-24,DKI2,1716345,205
2012-07-24,DKI3,2135571,205
2012-07-24,DKI4,2926732,205
2012-07-24,DKI5,2260341,205
2012-07-25,DKI1,1123670,206
2012-07-25,DKI2,1716345,206
2012-07-25,DKI3,2135571,206
2012-07-25,DKI4,2926732,206
2012-07-25,DKI5,2260341,206
2012-07-26,DKI1,1123670,207
2012-07-26,DKI2,1716345,207
2012-07-26,DKI3,2135571,207
2012-07-26,DKI4,2926732,207
2012-07-26,DKI5,2260341,207
2012-07-27,DKI1,1123670,208
2012-07-27,DKI2,1716345,208
2012-07-27,DKI3,2135571,208
2012-07-27,DKI4,2926732,208
