ID,periode_data,tanggal,stasiun,pm_sepuluh,sulfur_dioksida,karbon_monoksida,ozon,nitrogen_dioksida,max,parameter_pencemar_kritis,kategori
2016-08-14_DKI2,201609,2016-08-14,DKI2,56,27,20,60,10,60,O3,SEDANG
2016-08-14_DKI2,201608,2016-08-14,DKI2,42,15,26,57,15,57,O3,SEDANG
2016-08-14_DKI4,201608,2016-08-14,DKI4,50,20,14,49,9,50,PM10,BAIK
2016-08-14_DKI1,201608,2016-08-14,DKI1,51,29,22,23,4,51,PM10,SEDANG
2016-08-15_DKI5,201609,2016-08-15,DKI5,34,9,37,131,3,131,O3,TIDAK SEHAT
2016-08-15_DKI2,201609,2016-08-15,DKI2,46,19,21,146,13,146,O3,TIDAK SEHAT
2016-08-15_DKI4,201608,2016-08-15,DKI4,42,19,16,111,14,111,O3,TIDAK SEHAT
2016-08-15_DKI4,201609,2016-08-15,DKI4,54,26,16,61,14,61,O3,SEDANG
2016-08-15_DKI1,201608,2016-08-15,DKI1,50,28,34,38,4,50,PM10,BAIK
2016-08-15_DKI2,201608,2016-08-15,DKI2,33,15,23,93,19,93,O3,SEDANG
2016-08-15_DKI3,201609,2016-08-15,DKI3,38,25,10,23,19,38,PM10,BAIK
2016-08-15_DKI5,201608,2016-08-15,DKI5,34,8,45,121,11,121,O3,TIDAK SEHAT
2016-08-15_DKI3,201608,2016-08-15,DKI3,31,24,16,95,4,95,O3,SEDANG
2016-08-16_DKI3,201609,2016-08-16,DKI3,57,28,18,22,5,57,PM10,SEDANG
2016-08-16_DKI2,201609,2016-08-16,DKI2,86,40,34,67,23,86,PM10,SEDANG
2016-08-16_DKI3,201608,2016-08-16,DKI3,72,27,21,107,7,107,O3,TIDAK SEHAT
2016-08-16_DKI1,201608,2016-08-16,DKI1,62,30,33,30,3,62,PM10,SEDANG
2016-08-16_DKI2,201608,2016-08-16,DKI2,56,19,19,69,12,69,O3,SEDANG
2016-08-16_DKI5,201609,2016-08-16,DKI5,65,10,84,74,21,84,CO,SEDANG
2016-08-16_DKI4,201608,2016-08-16,DKI4,67,24,16,74,8,74,O3,SEDANG
2016-08-16_DKI5,201608,2016-08-16,DKI5,58,13,41,91,9,91,O3,SEDANG
2016-08-16_DKI4,201609,2016-08-16,DKI4,66,23,19,56,11,66,PM10,SEDANG
2016-08-17_DKI5,201608,2016-08-17,DKI5,68,11,69,59,8,69,CO,SEDANG
2016-08-17_DKI1,201608,2016-08-17,DKI1,65,31,30,24,2,65,PM10,SEDANG
2016-08-17_DKI4,201609,2016-08-17,DKI4,64,21,18,56,9,64,PM10,SEDANG
2016-08-17_DKI2,201609,2016-08-17,DKI2,50,17,23,69,17,69,O3,SEDANG
2016-08-17_DKI4,201608,2016-08-17,DKI4,69,21,21,52,8,69,PM10,SEDANG
2016-08-17_DKI2,201608,2016-08-17,DKI2,63,33,30,36,12,63,PM10,SEDANG
2016-08-17_DKI3,201609,2016-08-17,DKI3,65,27,12,31,4,65,PM10,SEDANG
2016-08-17_DKI5,201609,2016-08-17,DKI5,59,10,44,47,5,59,PM10,SEDANG
2016-08-17_DKI3,201608,2016-08-17,DKI3,86,25,28,55,7,86,PM10,SEDANG
2016-08-18_DKI4,201608,2016-08-18,DKI4,55,21,9,60,10,60,O3,SEDANG
2016-08-18_DKI5,201608,2016-08-18,DKI5,50,9,47,77,10,77,O3,SEDANG
2016-08-18_DKI5,201609,2016-08-18,DKI5,33,10,35,81,3,81,O3,SEDANG
2016-08-18_DKI1,201608,2016-08-18,DKI1,52,29,28,25,3,52,PM10,SEDANG
2016-08-18_DKI2,201608,2016-08-18,DKI2,37,21,21,45,12,45,O3,BAIK
2016-08-18_DKI4,201609,2016-08-18,DKI4,50,25,13,79,8,79,O3,SEDANG
2016-08-18_DKI3,201609,2016-08-18,DKI3,58,28,11,30,8,58,PM10,SEDANG
2016-08-18_DKI2,201609,2016-08-18,DKI2,46,17,24,96,13,96,O3,SEDANG
2016-08-18_DKI3,201608,2016-08-18,DKI3,50,24,17,73,13,73,O3,SEDANG
2016-08-19_DKI3,201608,2016-08-19,DKI3,71,25,14,75,2,75,O3,SEDANG
2016-08-19_DKI1,201608,2016-08-19,DKI1,57,30,27,29,5,57,PM10,SEDANG
2016-08-19_DKI5,201608,2016-08-19,DKI5,67,11,46,80,9,80,O3,SEDANG
2016-08-19_DKI4,201609,2016-08-19,DKI4,52,21,14,45,10,52,PM10,SEDANG
2016-08-19_DKI4,201608,2016-08-19,DKI4,65,21,22,83,10,83,O3,SEDANG
2016-08-19_DKI2,201609,2016-08-19,DKI2,62,33,27,52,13,62,PM10,SEDANG
2016-08-19_DKI5,201609,2016-08-19,DKI5,57,8,52,64,7,64,O3,SEDANG
2016-08-19_DKI2,201608,2016-08-19,DKI2,58,12,27,64,15,58,PM10,SEDANG
2016-08-19_DKI3,201609,2016-08-19,DKI3,52,26,14,43,5,52,PM10,SEDANG
2016-08-20_DKI5,201609,2016-08-20,DKI5,53,8,63,64,6,64,O3,SEDANG
2016-08-20_DKI1,201608,2016-08-20,DKI1,42,29,26,25,4,42,PM10,BAIK
2016-08-20_DKI3,201608,2016-08-20,DKI3,49,25,15,115,4,115,O3,TIDAK SEHAT
2016-08-20_DKI2,201608,2016-08-20,DKI2,55,24,21,60,16,60,O3,SEDANG
2016-08-20_DKI4,201609,2016-08-20,DKI4,59,21,23,69,12,69,O3,SEDANG
2016-08-20_DKI2,201609,2016-08-20,DKI2,59,18,36,87,18,87,O3,SEDANG
2016-08-20_DKI3,201609,2016-08-20,DKI3,54,25,15,45,4,54,PM10,SEDANG
2016-08-20_DKI5,201608,2016-08-20,DKI5,36,9,45,60,8,60,O3,SEDANG
2016-08-20_DKI4,201608,2016-08-20,DKI4,51,21,12,71,12,71,O3,SEDANG
2016-08-21_DKI2,201608,2016-08-21,DKI2,57,18,21,64,12,64,O3,SEDANG
2016-08-21_DKI2,201609,2016-08-21,DKI2,22,16,23,67,10,67,O3,SEDANG
2016-08-21_DKI3,201608,2016-08-21,DKI3,52,25,12,88,10,88,O3,SEDANG
2016-08-21_DKI5,201608,2016-08-21,DKI5,44,10,35,73,8,73,O3,SEDANG
2016-08-21_DKI5,201609,2016-08-21,DKI5,25,8,35,30,2,30,O3,BAIK
2016-08-21_DKI4,201609,2016-08-21,DKI4,58,21,11,69,13,69,O3,SEDANG
2016-08-21_DKI3,201609,2016-08-21,DKI3,46,26,11,27,13,46,PM10,BAIK
2016-08-21_DKI4,201608,2016-08-21,DKI4,69,23,13,70,9,70,O3,SEDANG
2016-08-21_DKI1,201608,2016-08-21,DKI1,53,30,22,30,3,53,PM10,SEDANG
2016-08-22_DKI5,201609,2016-08-22,DKI5,31,12,28,49,3,49,O3,BAIK
2016-08-22_DKI2,201609,2016-08-22,DKI2,35,17,27,56,18,56,O3,SEDANG
2016-08-22_DKI4,201608,2016-08-22,DKI4,59,22,10,64,8,64,O3,SEDANG
2016-08-22_DKI4,201609,2016-08-22,DKI4,43,23,21,60,9,60,O3,SEDANG
2016-08-22_DKI2,201608,2016-08-22,DKI2,51,26,17,58,11,58,O3,SEDANG
2016-08-22_DKI3,201608,2016-08-22,DKI3,54,27,16,76,11,76,O3,SEDANG
2016-08-22_DKI3,201609,2016-08-22,DKI3,43,29,21,22,2,43,PM10,BAIK
2016-08-22_DKI1,201608,2016-08-22,DKI1,51,31,25,29,4,51,PM10,SEDANG
2016-08-22_DKI5,201608,2016-08-22,DKI5,52,11,38,83,10,83,O3,SEDANG
2016-08-23_DKI3,201608,2016-08-23,DKI3,65,27,15,67,6,67,O3,SEDANG
2016-08-23_DKI2,201609,2016-08-23,DKI2,36,19,21,55,17,55,O3,SEDANG
2016-08-23_DKI1,201608,2016-08-23,DKI1,45,30,24,31,4,45,PM10,BAIK
2016-08-23_DKI4,201608,2016-08-23,DKI4,52,24,8,142,7,142,O3,TIDAK SEHAT
2016-08-23_DKI5,201609,2016-08-23,DKI5,35,10,31,48,1,48,O3,BAIK
2016-08-23_DKI3,201609,2016-08-23,DKI3,44,25,13,23,1,44,PM10,BAIK
2016-08-23_DKI2,201608,2016-08-23,DKI2,48,15,22,176,13,176,O3,TIDAK SEHAT
2016-08-23_DKI4,201609,2016-08-23,DKI4,51,22,16,57,12,57,O3,SEDANG
2016-08-23_DKI5,201608,2016-08-23,DKI5,39,10,33,74,7,74,O3,SEDANG
2016-08-24_DKI3,201608,2016-08-24,DKI3,70,25,14,93,8,93,O3,SEDANG
2016-08-24_DKI4,201608,2016-08-24,DKI4,57,24,7,101,15,101,O3,TIDAK SEHAT
2016-08-24_DKI4,201609,2016-08-24,DKI4,54,23,14,37,8,54,PM10,SEDANG
2016-08-24_DKI1,201608,2016-08-24,DKI1,40,29,26,34,3,40,PM10,BAIK
2016-08-24_DKI3,201609,2016-08-24,DKI3,56,25,12,18,3,56,PM10,SEDANG
2016-08-24_DKI5,201609,2016-08-24,DKI5,50,11,43,48,3,50,PM10,BAIK
2016-08-24_DKI2,201609,2016-08-24,DKI2,52,23,31,48,12,52,PM10,SEDANG
2016-08-24_DKI5,201608,2016-08-24,DKI5,43,10,35,91,9,91,O3,SEDANG
2016-08-24_DKI2,201608,2016-08-24,DKI2,36,14,19,101,9,101,O3,TIDAK SEHAT
2016-08-25_DKI3,201609,2016-08-25,DKI3,41,25,20,15,9,41,PM10,BAIK
2016-08-25_DKI4,201609,2016-08-25,DKI4,42,21,25,51,9,51,O3,SEDANG
2016-08-25_DKI2,201608,2016-08-25,DKI2,70,34,26,133,21,133,O3,TIDAK SEHAT
2016-08-25_DKI5,201609,2016-08-25,DKI5,45,9,66,46,3,66,CO,SEDANG
2016-08-25_DKI1,201608,2016-08-25,DKI1,55,30,27,40,5,55,PM10,SEDANG
2016-08-25_DKI4,201608,2016-08-25,DKI4,80,26,15,88,12,88,O3,SEDANG
2016-08-25_DKI5,201608,2016-08-25,DKI5,62,10,62,95,11,95,O3,SEDANG
2016-08-25_DKI3,201608,2016-08-25,DKI3,60,25,20,96,4,96,O3,SEDANG
2016-08-25_DKI2,201609,2016-08-25,DKI2,55,30,31,71,12,71,O3,SEDANG
2016-08-26_DKI2,201608,2016-08-26,DKI2,66,30,30,68,17,68,O3,SEDANG
2016-08-26_DKI4,201609,2016-08-26,DKI4,33,21,12,41,7,41,O3,BAIK
2016-08-26_DKI5,201608,2016-08-26,DKI5,58,12,44,103,15,103,O3,TIDAK SEHAT
2016-08-26_DKI3,201608,2016-08-26,DKI3,67,26,15,75,6,75,O3,SEDANG
2016-08-26_DKI3,201609,2016-08-26,DKI3,40,25,11,15,6,40,PM10,BAIK
2016-08-26_DKI2,201609,2016-08-26,DKI2,42,21,22,69,9,69,O3,SEDANG
2016-08-26_DKI5,201609,2016-08-26,DKI5,29,9,35,44,2,44,O3,BAIK
2016-08-26_DKI1,201608,2016-08-26,DKI1,62,31,28,27,4,62,PM10,SEDANG
2016-08-26_DKI4,201608,2016-08-26,DKI4,78,24,17,27,11,78,PM10,SEDANG
2016-08-27_DKI3,201608,2016-08-27,DKI3,72,26,22,63,7,72,PM10,SEDANG
2016-08-27_DKI5,201609,2016-08-27,DKI5,60,12,50,90,8,90,O3,SEDANG
2016-08-27_DKI1,201608,2016-08-27,DKI1,60,31,31,21,4,60,PM10,SEDANG
2016-08-27_DKI3,201609,2016-08-27,DKI3,55,27,15,25,8,55,PM10,SEDANG
2016-08-27_DKI2,201608,2016-08-27,DKI2,70,29,25,65,12,70,PM10,SEDANG
2016-08-27_DKI4,201609,2016-08-27,DKI4,62,23,20,62,12,62,PM10,SEDANG
2016-08-27_DKI2,201609,2016-08-27,DKI2,59,24,28,95,18,95,O3,SEDANG
2016-08-27_DKI4,201608,2016-08-27,DKI4,79,23,16,95,10,79,PM10,SEDANG
2016-08-27_DKI5,201608,2016-08-27,DKI5,68,14,58,70,9,70,O3,SEDANG
2016-08-28_DKI5,201609,2016-08-28,DKI5,54,12,40,62,7,62,O3,SEDANG
2016-08-28_DKI3,201609,2016-08-28,DKI3,61,27,15,58,7,61,PM10,SEDANG
2016-08-28_DKI4,201609,2016-08-28,DKI4,59,23,15,62,10,62,O3,SEDANG
2016-08-28_DKI3,201608,2016-08-28,DKI3,57,24,26,78,6,78,O3,SEDANG
2016-08-28_DKI5,201608,2016-08-28,DKI5,54,9,64,50,7,64,CO,SEDANG
2016-08-28_DKI2,201609,2016-08-28,DKI2,55,24,26,55,19,55,PM10,SEDANG
2016-08-28_DKI4,201608,2016-08-28,DKI4,60,20,36,55,8,60,PM10,SEDANG
2016-08-28_DKI1,201608,2016-08-28,DKI1,58,29,30,19,3,58,PM10,SEDANG
2016-08-28_DKI2,201608,2016-08-28,DKI2,56,25,28,43,11,56,PM10,SEDANG
2016-08-29_DKI2,201609,2016-08-29,DKI2,42,24,19,70,13,70,O3,SEDANG
2016-08-29_DKI5,201608,2016-08-29,DKI5,80,10,76,66,11,80,PM10,SEDANG
2016-08-29_DKI1,201608,2016-08-29,DKI1,59,29,34,20,4,59,PM10,SEDANG
2016-08-29_DKI3,201608,2016-08-29,DKI3,63,24,41,20,7,63,PM10,SEDANG
2016-08-29_DKI5,201609,2016-08-29,DKI5,25,9,38,84,4,84,O3,SEDANG
2016-08-29_DKI3,201609,2016-08-29,DKI3,54,26,13,96,9,96,O3,SEDANG
2016-08-29_DKI2,201608,2016-08-29,DKI2,61,29,24,56,12,61,PM10,SEDANG
2016-08-29_DKI4,201608,2016-08-29,DKI4,75,21,26,56,10,75,PM10,SEDANG
2016-08-29_DKI4,201609,2016-08-29,DKI4,40,22,11,63,7,63,O3,SEDANG
2016-08-30_DKI4,201609,2016-08-30,DKI4,52,23,14,46,9,52,PM10,SEDANG
2016-08-30_DKI5,201609,2016-08-30,DKI5,39,11,45,41,4,45,CO,BAIK
2016-08-30_DKI3,201609,2016-08-30,DKI3,51,26,19,58,8,58,O3,SEDANG
2016-08-30_DKI2,201609,2016-08-30,DKI2,54,27,23,38,14,54,PM10,SEDANG
2016-08-30_DKI2,201608,2016-08-30,DKI2,65,14,30,65,21,65,PM10,SEDANG
2016-08-30_DKI5,201608,2016-08-30,DKI5,72,10,48,96,8,96,O3,SEDANG
2016-08-30_DKI3,201608,2016-08-30,DKI3,70,24,23,111,6,111,O3,TIDAK SEHAT
2016-08-30_DKI4,201608,2016-08-30,DKI4,81,21,26,111,12,81,PM10,SEDANG
2016-08-30_DKI1,201608,2016-08-30,DKI1,70,30,34,24,4,70,PM10,SEDANG
2016-08-31_DKI5,201608,2016-08-31,DKI5,72,9,79,57,8,79,CO,SEDANG
2016-08-31_DKI3,201608,2016-08-31,DKI3,63,24,29,71,6,71,O3,SEDANG
2016-08-31_DKI4,201608,2016-08-31,DKI4,78,21,38,71,17,78,PM10,SEDANG
2016-08-31_DKI2,201608,2016-08-31,DKI2,73,14,52,42,26,73,PM10,SEDANG
2016-08-31_DKI1,201608,2016-08-31,DKI1,70,29,39,21,4,70,PM10,SEDANG
2016-09-01_DKI1,201609,2016-09-01,DKI1,70,30,33,28,4,33,CO,BAIK
2016-09-02_DKI1,201609,2016-09-02,DKI1,66,29,32,38,5,66,PM10,SEDANG
2016-09-03_DKI1,201609,2016-09-03,DKI1,66,29,43,27,4,43,CO,BAIK
2016-09-04_DKI1,201609,2016-09-04,DKI1,66,29,27,23,3,29,SO2,BAIK
2016-09-05_DKI1,201609,2016-09-05,DKI1,66,29,26,15,3,29,SO2,BAIK
2016-09-06_DKI1,201609,2016-09-06,DKI1,66,30,30,19,3,30,SO2,BAIK
2016-09-07_DKI1,201609,2016-09-07,DKI1,55,29,27,20,3,55,PM10,SEDANG
2016-09-08_DKI1,201609,2016-09-08,DKI1,60,30,26,33,5,60,PM10,SEDANG
2016-09-09_DKI1,201609,2016-09-09,DKI1,79,30,32,30,4,79,PM10,SEDANG
2016-09-10_DKI1,201609,2016-09-10,DKI1,69,31,33,28,3,69,PM10,SEDANG
2016-09-11_DKI1,201609,2016-09-11,DKI1,57,30,24,35,2,57,PM10,SEDANG
2016-09-12_DKI4,201612,2016-09-12,DKI4,33,24,12,28,7,33,PM10,BAIK
2016-09-12_DKI1,201609,2016-09-12,DKI1,49,30,20,34,3,49,PM10,BAIK
2016-09-12_DKI2,201612,2016-09-12,DKI2,31,15,21,54,10,54,O3,SEDANG
2016-09-12_DKI5,201612,2016-09-12,DKI5,20,10,28,24,3,28,CO,BAIK
2016-09-12_DKI3,201612,2016-09-12,DKI3,55,29,10,30,5,55,PM10,SEDANG
2016-09-13_DKI1,201609,2016-09-13,DKI1,59,31,22,39,3,59,PM10,SEDANG
2016-09-14_DKI1,201609,2016-09-14,DKI1,53,31,23,26,4,53,PM10,SEDANG
2016-09-15_DKI1,201609,2016-09-15,DKI1,41,29,23,43,4,43,O3,BAIK
2016-09-16_DKI1,201609,2016-09-16,DKI1,79,30,41,39,4,79,PM10,SEDANG
2016-09-17_DKI1,201609,2016-09-17,DKI1,59,30,25,21,2,59,PM10,SEDANG
2016-09-18_DKI1,201609,2016-09-18,DKI1,59,30,23,33,2,33,O3,BAIK
2016-09-19_DKI1,201609,2016-09-19,DKI1,59,29,32,33,3,59,PM10,SEDANG
2016-09-20_DKI1,201609,2016-09-20,DKI1,66,29,43,20,4,66,PM10,SEDANG
2016-09-21_DKI1,201609,2016-09-21,DKI1,33,29,22,19,2,33,PM10,BAIK
2016-09-22_DKI1,201609,2016-09-22,DKI1,48,29,25,19,2,48,PM10,BAIK
2016-09-23_DKI1,201609,2016-09-23,DKI1,45,30,23,18,3,45,PM10,BAIK
2016-09-24_DKI1,201609,2016-09-24,DKI1,52,30,31,19,2,52,PM10,SEDANG
2016-09-25_DKI1,201609,2016-09-25,DKI1,55,30,36,19,2,55,PM10,SEDANG
2016-09-26_DKI1,201609,2016-09-26,DKI1,31,29,19,19,2,31,PM10,BAIK
2016-09-27_DKI1,201609,2016-09-27,DKI1,62,30,30,24,4,62,PM10,SEDANG
2016-09-28_DKI1,201609,2016-09-28,DKI1,58,31,29,19,4,58,PM10,SEDANG
2016-09-29_DKI1,201609,2016-09-29,DKI1,24,30,24,23,6,30,SO2,BAIK
2016-09-30_DKI1,201609,2016-09-30,DKI1,52,30,25,18,3,52,PM10,SEDANG
2016-10-01_DKI1,201610,2016-10-01,DKI1,55,30,26,25,3,55,PM10,SEDANG
2016-10-01_DKI3,201610,2016-10-01,DKI3,51,26,18,49,7,51,PM10,SEDANG
2016-10-01_DKI5,201610,2016-10-01,DKI5,47,12,41,41,3,47,PM10,BAIK
2016-10-01_DKI2,201610,2016-10-01,DKI2,51,20,28,62,16,62,O3,SEDANG
2016-10-01_DKI4,201610,2016-10-01,DKI4,61,23,32,48,12,61,PM10,SEDANG
2016-10-02_DKI1,201610,2016-10-02,DKI1,30,30,18,12,2,30,PM10,BAIK
2016-10-02_DKI2,201610,2016-10-02,DKI2,25,17,21,41,7,41,O3,BAIK
2016-10-02_DKI3,201610,2016-10-02,DKI3,54,25,10,40,4,54,PM10,SEDANG
2016-10-02_DKI4,201610,2016-10-02,DKI4,45,21,17,21,5,45,PM10,BAIK
2016-10-02_DKI5,201610,2016-10-02,DKI5,26,9,31,30,5,31,CO,BAIK
2016-10-03_DKI4,201610,2016-10-03,DKI4,56,23,10,94,7,94,O3,SEDANG
2016-10-03_DKI5,201610,2016-10-03,DKI5,27,10,32,137,7,137,O3,TIDAK SEHAT
2016-10-03_DKI1,201610,2016-10-03,DKI1,37,30,26,40,6,40,O3,BAIK
2016-10-03_DKI2,201610,2016-10-03,DKI2,34,19,20,107,11,107,O3,TIDAK SEHAT
2016-10-03_DKI3,201610,2016-10-03,DKI3,32,25,9,81,5,81,O3,SEDANG
2016-10-04_DKI5,201610,2016-10-04,DKI5,59,11,56,126,6,126,O3,TIDAK SEHAT
2016-10-04_DKI4,201610,2016-10-04,DKI4,66,22,18,72,12,72,O3,SEDANG
2016-10-04_DKI2,201610,2016-10-04,DKI2,62,30,27,86,21,86,O3,SEDANG
2016-10-04_DKI1,201610,2016-10-04,DKI1,66,30,38,36,7,66,PM10,SEDANG
2016-10-04_DKI3,201610,2016-10-04,DKI3,24,26,15,117,22,117,O3,TIDAK SEHAT
2016-10-05_DKI2,201610,2016-10-05,DKI2,59,24,45,203,22,203,O3,SANGAT TIDAK SEHAT
2016-10-05_DKI4,201610,2016-10-05,DKI4,69,24,40,99,15,99,O3,SEDANG
2016-10-05_DKI5,201610,2016-10-05,DKI5,57,11,52,78,6,78,O3,SEDANG
2016-10-05_DKI1,201610,2016-10-05,DKI1,65,30,36,37,4,65,PM10,SEDANG
2016-10-05_DKI3,201610,2016-10-05,DKI3,50,26,17,88,6,88,O3,SEDANG
2016-10-06_DKI2,201610,2016-10-06,DKI2,51,21,27,157,20,157,O3,TIDAK SEHAT
2016-10-06_DKI5,201610,2016-10-06,DKI5,48,10,42,72,4,72,O3,SEDANG
2016-10-06_DKI1,201610,2016-10-06,DKI1,52,30,31,26,5,52,PM10,SEDANG
2016-10-06_DKI4,201610,2016-10-06,DKI4,53,23,13,108,10,108,O3,TIDAK SEHAT
2016-10-06_DKI3,201610,2016-10-06,DKI3,34,27,11,100,8,100,O3,SEDANG
2016-10-07_DKI3,201610,2016-10-07,DKI3,42,26,7,110,4,110,O3,TIDAK SEHAT
2016-10-07_DKI4,201610,2016-10-07,DKI4,73,24,18,106,12,106,O3,TIDAK SEHAT
2016-10-07_DKI1,201610,2016-10-07,DKI1,61,30,25,41,5,61,PM10,SEDANG
2016-10-07_DKI2,201610,2016-10-07,DKI2,60,23,29,136,15,136,O3,TIDAK SEHAT
2016-10-07_DKI5,201610,2016-10-07,DKI5,60,11,37,91,4,91,O3,SEDANG
2016-10-09_DKI3,201610,2016-10-09,DKI3,45,26,15,80,7,80,O3,SEDANG
2016-10-09_DKI2,201610,2016-10-09,DKI2,52,22,31,100,13,100,O3,SEDANG
2016-10-09_DKI4,201610,2016-10-09,DKI4,52,22,31,100,13,52,PM10,SEDANG
2016-10-09_DKI1,201610,2016-10-09,DKI1,52,30,28,26,3,52,PM10,SEDANG
2016-10-09_DKI5,201610,2016-10-09,DKI5,43,9,41,80,2,80,O3,SEDANG
2016-10-10_DKI3,201610,2016-10-10,DKI3,55,25,12,63,6,63,O3,SEDANG
2016-10-10_DKI1,201610,2016-10-10,DKI1,49,30,25,21,3,49,PM10,BAIK
2016-10-10_DKI3,201610,2016-10-10,DKI3,46,26,16,79,12,79,O3,SEDANG
2016-10-10_DKI2,201610,2016-10-10,DKI2,47,18,26,82,18,82,O3,SEDANG
2016-10-10_DKI5,201610,2016-10-10,DKI5,43,10,35,69,2,69,O3,SEDANG
2016-10-10_DKI4,201610,2016-10-10,DKI4,57,23,15,70,11,70,O3,SEDANG
2016-10-10_DKI2,201610,2016-10-10,DKI2,62,34,32,100,22,100,O3,SEDANG
2016-10-10_DKI4,201610,2016-10-10,DKI4,44,34,32,100,22,44,PM10,BAIK
2016-10-10_DKI5,201610,2016-10-10,DKI5,51,10,46,82,6,82,O3,SEDANG
2016-10-10_DKI1,201610,2016-10-10,DKI1,54,30,31,20,4,54,PM10,SEDANG
2016-10-11_DKI5,201610,2016-10-11,DKI5,58,10,56,72,9,72,O3,SEDANG
2016-10-11_DKI2,201610,2016-10-11,DKI2,62,30,34,66,24,66,O3,SEDANG
2016-10-11_DKI3,201610,2016-10-11,DKI3,47,26,21,65,12,65,O3,SEDANG
2016-10-11_DKI1,201610,2016-10-11,DKI1,63,30,34,20,4,63,PM10,SEDANG
2016-10-11_DKI4,201610,2016-10-11,DKI4,59,30,34,20,4,59,PM10,SEDANG
2016-10-12_DKI1,201610,2016-10-12,DKI1,71,30,37,16,4,71,PM10,SEDANG
2016-10-12_DKI4,201612,2016-10-12,DKI4,48,25,15,21,7,48,PM10,BAIK
2016-10-12_DKI5,201612,2016-10-12,DKI5,48,9,25,20,3,25,CO,BAIK
2016-10-12_DKI4,201610,2016-10-12,DKI4,62,23,27,33,13,62,PM10,SEDANG
2016-10-12_DKI3,201612,2016-10-12,DKI3,41,28,13,30,4,41,PM10,BAIK
2016-10-12_DKI5,201610,2016-10-12,DKI5,62,10,54,39,8,62,PM10,SEDANG
2016-10-12_DKI2,201610,2016-10-12,DKI2,61,29,38,42,16,61,PM10,SEDANG
2016-10-12_DKI3,201610,2016-10-12,DKI3,69,27,26,54,13,69,PM10,SEDANG
2016-10-12_DKI2,201612,2016-10-12,DKI2,29,15,17,36,14,36,O3,BAIK
2016-10-13_DKI3,201610,2016-10-13,DKI3,70,28,22,69,10,70,PM10,SEDANG
2016-10-13_DKI2,201610,2016-10-13,DKI2,61,26,35,28,12,61,PM10,SEDANG
2016-10-13_DKI4,201610,2016-10-13,DKI4,74,24,23,63,8,74,PM10,SEDANG
2016-10-13_DKI5,201610,2016-10-13,DKI5,60,13,45,63,5,63,O3,SEDANG
2016-10-13_DKI1,201610,2016-10-13,DKI1,67,30,34,21,3,67,PM10,SEDANG
2016-10-14_DKI4,201610,2016-10-14,DKI4,67,24,74,20,12,74,CO,SEDANG
2016-10-14_DKI3,201610,2016-10-14,DKI3,55,26,44,26,9,55,PM10,SEDANG
2016-10-14_DKI5,201610,2016-10-14,DKI5,57,9,83,28,4,83,CO,SEDANG
2016-10-14_DKI1,201610,2016-10-14,DKI1,56,30,39,14,3,56,PM10,SEDANG
2016-10-14_DKI2,201610,2016-10-14,DKI2,44,30,39,14,3,44,PM10,BAIK
2016-10-15_DKI5,201610,2016-10-15,DKI5,39,10,32,54,3,54,O3,SEDANG
2016-10-15_DKI3,201610,2016-10-15,DKI3,36,28,13,62,9,62,O3,SEDANG
2016-10-15_DKI4,201610,2016-10-15,DKI4,53,23,16,50,10,53,PM10,SEDANG
2016-10-15_DKI2,201610,2016-10-15,DKI2,50,23,16,50,10,50,PM10,BAIK
2016-10-15_DKI1,201610,2016-10-15,DKI1,35,30,20,28,3,35,PM10,BAIK
2016-10-16_DKI5,201610,2016-10-16,DKI5,54,10,44,51,3,54,PM10,SEDANG
2016-10-16_DKI3,201610,2016-10-16,DKI3,52,27,14,60,9,60,O3,SEDANG
2016-10-16_DKI1,201610,2016-10-16,DKI1,52,30,28,21,3,52,PM10,SEDANG
2016-10-16_DKI2,201610,2016-10-16,DKI2,50,30,26,51,12,51,O3,SEDANG
2016-10-16_DKI4,201610,2016-10-16,DKI4,53,23,18,43,8,53,PM10,SEDANG
2016-10-17_DKI2,201610,2016-10-17,DKI2,61,38,23,94,8,94,O3,SEDANG
2016-10-17_DKI5,201610,2016-10-17,DKI5,54,11,42,115,4,115,O3,TIDAK SEHAT
2016-10-17_DKI4,201610,2016-10-17,DKI4,63,24,13,82,8,82,O3,SEDANG
2016-10-17_DKI3,201610,2016-10-17,DKI3,54,27,13,122,6,122,O3,TIDAK SEHAT
2016-10-17_DKI1,201610,2016-10-17,DKI1,51,31,21,44,4,51,PM10,SEDANG
2016-10-18_DKI4,201610,2016-10-18,DKI4,66,24,15,77,20,77,O3,SEDANG
2016-10-18_DKI3,201610,2016-10-18,DKI3,63,29,11,96,8,96,O3,SEDANG
2016-10-18_DKI1,201610,2016-10-18,DKI1,54,31,24,34,5,54,PM10,SEDANG
2016-10-18_DKI2,201610,2016-10-18,DKI2,57,22,20,84,11,84,O3,SEDANG
2016-10-18_DKI5,201610,2016-10-18,DKI5,58,12,37,115,7,115,O3,TIDAK SEHAT
2016-10-19_DKI3,201610,2016-10-19,DKI3,54,27,9,80,7,80,O3,SEDANG
2016-10-19_DKI1,201610,2016-10-19,DKI1,49,31,23,25,4,49,PM10,BAIK
2016-10-19_DKI2,201610,2016-10-19,DKI2,58,27,18,62,11,62,O3,SEDANG
2016-10-19_DKI5,201610,2016-10-19,DKI5,54,11,35,78,3,78,O3,SEDANG
