periode_data;tahun;periode;bulan_sampling;titik_sampel;sungai;alamat;lintang;bujur;jenis_parameter;parameter;satuan;baku_mutu;hasil_pengukuran
2022;2022;1;202203;KRT-4;KRUKUT;JL. TENDEAN SUNGAI KRUKUT;-6,238789;106,817788;KIMIA;SENG ZN;MG L;0,05;0,0069
2022;2022;1;202203;KRT-4;KRUKUT;JL. TENDEAN SUNGAI KRUKUT;-6,238789;106,817788;KIMIA;TEMBAGA CU;MG L;0,02;0,009
2022;2022;1;202203;KRT-4;KRUKUT;JL. TENDEAN SUNGAI KRUKUT;-6,238789;106,817788;KIMIA;TIMAH HITAM PB;MG L;0,03;0,019
2022;2022;1;202203;KRT-4;KRUKUT;JL. TENDEAN SUNGAI KRUKUT;-6,238789;106,817788;KIMIA;CROM HEXAVALEN CR6;MG L;0,05;0,0029
2022;2022;1;202203;KRT-4;KRUKUT;JL. TENDEAN SUNGAI KRUKUT;-6,238789;106,817788;KIMIA;MINYAK DAN LEMAK;MG L;1;0,539
2022;2022;1;202203;KRT-4;KRUKUT;JL. TENDEAN SUNGAI KRUKUT;-6,238789;106,817788;KIMIA;MBAS;MG L;0,2;0,14
2022;2022;1;202203;KRT-4;KRUKUT;JL. TENDEAN SUNGAI KRUKUT;-6,238789;106,817788;KIMIA;FENOL;MG L;0,005;0,0038
2022;2022;1;202203;KRT-4;KRUKUT;JL. TENDEAN SUNGAI KRUKUT;-6,238789;106,817788;BIOLOGI;TOTAL COLIFORM;MPN 100 ML;5000;9000000
2022;2022;1;202203;KRT-4;KRUKUT;JL. TENDEAN SUNGAI KRUKUT;-6,238789;106,817788;BIOLOGI;FECAL COLIFORM;MPN 100 ML;1000;4000000
2022;2022;1;202203;KRT-4;KRUKUT;JL. TENDEAN SUNGAI KRUKUT;-6,238789;106,817788;FISIKA;WARNA;PT-CO UNIT;50;35
2022;2022;1;202203;KRT-4;KRUKUT;JL. TENDEAN SUNGAI KRUKUT;-6,238789;106,817788;KIMIA;SULFAT;MG L;300;8,17
2022;2022;1;202203;KRT-4;KRUKUT;JL. TENDEAN SUNGAI KRUKUT;-6,238789;106,817788;KIMIA;KLORIDA;MG L;300;28,7
2022;2022;1;202203;KRT-4;KRUKUT;JL. TENDEAN SUNGAI KRUKUT;-6,238789;106,817788;KIMIA;AMONIAK;MG L;0,2;0,109
2022;2022;1;202203;KRT-4;KRUKUT;JL. TENDEAN SUNGAI KRUKUT;-6,238789;106,817788;KIMIA;TOTAL N;MG L;15;-
2022;2022;1;202203;KRT-4;KRUKUT;JL. TENDEAN SUNGAI KRUKUT;-6,238789;106,817788;KIMIA;NI;MG L;0,05;0,039
2022;2022;1;202203;KRT-4;KRUKUT;JL. TENDEAN SUNGAI KRUKUT;-6,238789;106,817788;KIMIA;SIANIDA;MG L;0,02;0,024
2022;2022;1;202203;KRT-4;KRUKUT;JL. TENDEAN SUNGAI KRUKUT;-6,238789;106,817788;NILAI IP;-;-;-;13,518
2022;2022;1;202203;KRT-4;KRUKUT;JL. TENDEAN SUNGAI KRUKUT;-6,238789;106,817788;STATUS IP;-;-;-;CEMAR BERAT
2022;2022;1;202203;KRT-5;KRUKUT;JL. RAYA PEJOMPONGAN;-6,201333;106,811333;FISIKA;ZAT PADAT TERLARUT TDS;MG L;1000;44,4
2022;2022;1;202203;KRT-5;KRUKUT;JL. RAYA PEJOMPONGAN;-6,201333;106,811333;FISIKA;ZAT PADAT TERSUSPENSI TSS;MG L;50;91
2022;2022;1;202203;KRT-5;KRUKUT;JL. RAYA PEJOMPONGAN;-6,201333;106,811333;KIMIA;PH;-;06-Sep;7,76
2022;2022;1;202203;KRT-5;KRUKUT;JL. RAYA PEJOMPONGAN;-6,201333;106,811333;KIMIA;BOD;MG L;3;10,67
2022;2022;1;202203;KRT-5;KRUKUT;JL. RAYA PEJOMPONGAN;-6,201333;106,811333;KIMIA;COD DICHROMAT;MG L;25;39
2022;2022;1;202203;KRT-5;KRUKUT;JL. RAYA PEJOMPONGAN;-6,201333;106,811333;KIMIA;DO;MG L;4;2,52
2022;2022;1;202203;KRT-5;KRUKUT;JL. RAYA PEJOMPONGAN;-6,201333;106,811333;KIMIA;NITRAT NO3;MG L;10;0,18
2022;2022;1;202203;KRT-5;KRUKUT;JL. RAYA PEJOMPONGAN;-6,201333;106,811333;KIMIA;NITRIT;MG L;0,06;0,02
2022;2022;1;202203;KRT-5;KRUKUT;JL. RAYA PEJOMPONGAN;-6,201333;106,811333;KIMIA;TOTAL P;MG L;0,2;0,069
2022;2022;1;202203;KRT-5;KRUKUT;JL. RAYA PEJOMPONGAN;-6,201333;106,811333;KIMIA;F;MG L;1,5;0,019
2022;2022;1;202203;KRT-5;KRUKUT;JL. RAYA PEJOMPONGAN;-6,201333;106,811333;KIMIA;H2S;MG L;0,002;0,005
2022;2022;1;202203;KRT-5;KRUKUT;JL. RAYA PEJOMPONGAN;-6,201333;106,811333;KIMIA;KLORIN BEBAS;MG L;0,03;0,3
2022;2022;1;202203;KRT-5;KRUKUT;JL. RAYA PEJOMPONGAN;-6,201333;106,811333;KIMIA;HG;MG L;0,002;0,000049
2022;2022;1;202203;KRT-5;KRUKUT;JL. RAYA PEJOMPONGAN;-6,201333;106,811333;KIMIA;KADMIUM CD;MG L;0,01;0,0059
2022;2022;1;202203;KRT-5;KRUKUT;JL. RAYA PEJOMPONGAN;-6,201333;106,811333;KIMIA;SENG ZN;MG L;0,05;0,027
2022;2022;1;202203;STR-7;SUNTER;JL. YOS SODARSO KODAMAR;-6,155556;106,886139;KIMIA;TEMBAGA CU;MG L;0,02;0,009
2022;2022;1;202203;STR-7;SUNTER;JL. YOS SODARSO KODAMAR;-6,155556;106,886139;KIMIA;TIMAH HITAM PB;MG L;0,03;0,019
2022;2022;1;202203;STR-7;SUNTER;JL. YOS SODARSO KODAMAR;-6,155556;106,886139;KIMIA;CROM HEXAVALEN CR6;MG L;0,05;0,0029
2022;2022;1;202203;STR-7;SUNTER;JL. YOS SODARSO KODAMAR;-6,155556;106,886139;KIMIA;MINYAK DAN LEMAK;MG L;1;1,25
2022;2022;1;202203;STR-7;SUNTER;JL. YOS SODARSO KODAMAR;-6,155556;106,886139;KIMIA;MBAS;MG L;0,2;0,69
2022;2022;1;202203;STR-7;SUNTER;JL. YOS SODARSO KODAMAR;-6,155556;106,886139;KIMIA;FENOL;MG L;0,005;0,0027
2022;2022;1;202203;STR-7;SUNTER;JL. YOS SODARSO KODAMAR;-6,155556;106,886139;BIOLOGI;TOTAL COLIFORM;MPN 100 ML;5000;35000000
2022;2022;1;202203;STR-7;SUNTER;JL. YOS SODARSO KODAMAR;-6,155556;106,886139;BIOLOGI;FECAL COLIFORM;MPN 100 ML;1000;11000000
2022;2022;1;202203;STR-7;SUNTER;JL. YOS SODARSO KODAMAR;-6,155556;106,886139;FISIKA;WARNA;PT-CO UNIT;50;326
2022;2022;1;202203;STR-7;SUNTER;JL. YOS SODARSO KODAMAR;-6,155556;106,886139;KIMIA;SULFAT;MG L;300;29,41
2022;2022;1;202203;STR-7;SUNTER;JL. YOS SODARSO KODAMAR;-6,155556;106,886139;KIMIA;KLORIDA;MG L;300;66,37
2022;2022;1;202203;STR-7;SUNTER;JL. YOS SODARSO KODAMAR;-6,155556;106,886139;KIMIA;AMONIAK;MG L;0,2;12,65
2022;2022;1;202203;STR-7;SUNTER;JL. YOS SODARSO KODAMAR;-6,155556;106,886139;KIMIA;TOTAL N;MG L;15;-
2022;2022;1;202203;STR-7;SUNTER;JL. YOS SODARSO KODAMAR;-6,155556;106,886139;KIMIA;NI;MG L;0,05;0,039
2022;2022;1;202203;STR-7;SUNTER;JL. YOS SODARSO KODAMAR;-6,155556;106,886139;KIMIA;SIANIDA;MG L;0,02;0,026
2022;2022;1;202203;STR-7;SUNTER;JL. YOS SODARSO KODAMAR;-6,155556;106,886139;NILAI IP;-;-;-;15,167
2022;2022;1;202203;STR-7;SUNTER;JL. YOS SODARSO KODAMAR;-6,155556;106,886139;STATUS IP;-;-;-;CEMAR BERAT
2022;2022;1;202203;STR-8;SUNTER;BOGASARI KOJA;-6,118972;106,89625;FISIKA;ZAT PADAT TERLARUT TDS;MG L;1000;1581
2022;2022;1;202203;STR-8;SUNTER;BOGASARI KOJA;-6,118972;106,89625;FISIKA;ZAT PADAT TERSUSPENSI TSS;MG L;50;45
2022;2022;1;202203;STR-8;SUNTER;BOGASARI KOJA;-6,118972;106,89625;KIMIA;PH;-;06-Sep;7,52
2022;2022;1;202203;STR-8;SUNTER;BOGASARI KOJA;-6,118972;106,89625;KIMIA;BOD;MG L;3;25,46
2022;2022;1;202203;STR-8;SUNTER;BOGASARI KOJA;-6,118972;106,89625;KIMIA;COD DICHROMAT;MG L;25;87
2022;2022;1;202203;STR-8;SUNTER;BOGASARI KOJA;-6,118972;106,89625;KIMIA;DO;MG L;4;0,6
2022;2022;1;202203;STR-8;SUNTER;BOGASARI KOJA;-6,118972;106,89625;KIMIA;NITRAT NO3;MG L;10;0,13
2022;2022;1;202203;STR-8;SUNTER;BOGASARI KOJA;-6,118972;106,89625;KIMIA;NITRIT;MG L;0,06;0,06
2022;2022;1;202203;STR-8;SUNTER;BOGASARI KOJA;-6,118972;106,89625;KIMIA;TOTAL P;MG L;0,2;0,0159
2022;2022;1;202203;STR-8;SUNTER;BOGASARI KOJA;-6,118972;106,89625;KIMIA;F;MG L;1,5;0,11
2022;2022;1;202203;STR-8;SUNTER;BOGASARI KOJA;-6,118972;106,89625;KIMIA;H2S;MG L;0,002;0,028
2022;2022;1;202203;STR-8;SUNTER;BOGASARI KOJA;-6,118972;106,89625;KIMIA;KLORIN BEBAS;MG L;0,03;0,4
2022;2022;1;202203;STR-8;SUNTER;BOGASARI KOJA;-6,118972;106,89625;KIMIA;HG;MG L;0,002;0,000049
2022;2022;1;202203;STR-8;SUNTER;BOGASARI KOJA;-6,118972;106,89625;KIMIA;KADMIUM CD;MG L;0,01;0,0059
2022;2022;1;202203;STR-8;SUNTER;BOGASARI KOJA;-6,118972;106,89625;KIMIA;SENG ZN;MG L;0,05;0,015
2022;2022;1;202203;STR-8;SUNTER;BOGASARI KOJA;-6,118972;106,89625;KIMIA;TEMBAGA CU;MG L;0,02;0,009
2022;2022;1;202203;STR-8;SUNTER;BOGASARI KOJA;-6,118972;106,89625;KIMIA;TIMAH HITAM PB;MG L;0,03;0,019
2022;2022;1;202203;STR-8;SUNTER;BOGASARI KOJA;-6,118972;106,89625;KIMIA;CROM HEXAVALEN CR6;MG L;0,05;0,0029
2022;2022;1;202203;STR-8;SUNTER;BOGASARI KOJA;-6,118972;106,89625;KIMIA;MINYAK DAN LEMAK;MG L;1;0,88
2022;2022;1;202203;STR-8;SUNTER;BOGASARI KOJA;-6,118972;106,89625;KIMIA;MBAS;MG L;0,2;0,77
2022;2022;1;202203;STR-8;SUNTER;BOGASARI KOJA;-6,118972;106,89625;KIMIA;FENOL;MG L;0,005;0,0041
2022;2022;1;202203;STR-8;SUNTER;BOGASARI KOJA;-6,118972;106,89625;BIOLOGI;TOTAL COLIFORM;MPN 100 ML;5000;9000000
2022;2022;1;202203;STR-8;SUNTER;BOGASARI KOJA;-6,118972;106,89625;BIOLOGI;FECAL COLIFORM;MPN 100 ML;1000;3500000
2022;2022;1;202203;STR-8;SUNTER;BOGASARI KOJA;-6,118972;106,89625;FISIKA;WARNA;PT-CO UNIT;50;275
2022;2022;1;202203;STR-8;SUNTER;BOGASARI KOJA;-6,118972;106,89625;KIMIA;SULFAT;MG L;300;62,46
2022;2022;1;202203;STR-8;SUNTER;BOGASARI KOJA;-6,118972;106,89625;KIMIA;KLORIDA;MG L;300;653,01
2022;2022;1;202203;STR-8;SUNTER;BOGASARI KOJA;-6,118972;106,89625;KIMIA;AMONIAK;MG L;0,2;12,4
2022;2022;1;202203;STR-8;SUNTER;BOGASARI KOJA;-6,118972;106,89625;KIMIA;TOTAL N;MG L;15;-
2022;2022;1;202203;STR-8;SUNTER;BOGASARI KOJA;-6,118972;106,89625;KIMIA;NI;MG L;0,05;0,039
2022;2022;1;202203;STR-8;SUNTER;BOGASARI KOJA;-6,118972;106,89625;KIMIA;SIANIDA;MG L;0,02;0,028
2022;2022;1;202203;STR-8;SUNTER;BOGASARI KOJA;-6,118972;106,89625;NILAI IP;-;-;-;13,431
2022;2022;1;202203;STR-8;SUNTER;BOGASARI KOJA;-6,118972;106,89625;STATUS IP;-;-;-;CEMAR BERAT
2022;2022;1;202203;KRT-1;KRUKUT;JL. RAYA PONDOK LABU;-6,31101;106,807974;FISIKA;ZAT PADAT TERLARUT TDS;MG L;1000;128,5
2022;2022;1;202203;KRT-1;KRUKUT;JL. RAYA PONDOK LABU;-6,31101;106,807974;FISIKA;ZAT PADAT TERSUSPENSI TSS;MG L;50;11
2022;2022;1;202203;KRT-1;KRUKUT;JL. RAYA PONDOK LABU;-6,31101;106,807974;KIMIA;PH;-;06-Sep;7,41
2022;2022;1;202203;KRT-1;KRUKUT;JL. RAYA PONDOK LABU;-6,31101;106,807974;KIMIA;BOD;MG L;3;4,04
2022;2022;1;202203;KRT-1;KRUKUT;JL. RAYA PONDOK LABU;-6,31101;106,807974;KIMIA;COD DICHROMAT;MG L;25;14,3
2022;2022;1;202203;KRT-1;KRUKUT;JL. RAYA PONDOK LABU;-6,31101;106,807974;KIMIA;DO;MG L;4;4,45
2022;2022;1;202203;KRT-1;KRUKUT;JL. RAYA PONDOK LABU;-6,31101;106,807974;KIMIA;NITRAT NO3;MG L;10;0,5
2022;2022;1;202203;KRT-1;KRUKUT;JL. RAYA PONDOK LABU;-6,31101;106,807974;KIMIA;NITRIT;MG L;0,06;0,15
2022;2022;1;202203;KRT-1;KRUKUT;JL. RAYA PONDOK LABU;-6,31101;106,807974;KIMIA;TOTAL P;MG L;0,2;0,0159
2022;2022;1;202203;KRT-1;KRUKUT;JL. RAYA PONDOK LABU;-6,31101;106,807974;KIMIA;F;MG L;1,5;0,02
2022;2022;1;202203;KRT-1;KRUKUT;JL. RAYA PONDOK LABU;-6,31101;106,807974;KIMIA;H2S;MG L;0,002;0,001
2022;2022;1;202203;KRT-1;KRUKUT;JL. RAYA PONDOK LABU;-6,31101;106,807974;KIMIA;KLORIN BEBAS;MG L;0,03;0,14
2022;2022;1;202203;KRT-1;KRUKUT;JL. RAYA PONDOK LABU;-6,31101;106,807974;KIMIA;HG;MG L;0,002;0,0001
2022;2022;1;202203;KRT-1;KRUKUT;JL. RAYA PONDOK LABU;-6,31101;106,807974;KIMIA;KADMIUM CD;MG L;0,01;0,0059
2022;2022;1;202203;KRT-1;KRUKUT;JL. RAYA PONDOK LABU;-6,31101;106,807974;KIMIA;SENG ZN;MG L;0,05;0,008
2022;2022;1;202203;KRT-1;KRUKUT;JL. RAYA PONDOK LABU;-6,31101;106,807974;KIMIA;TEMBAGA CU;MG L;0,02;0,009
2022;2022;1;202203;KRT-1;KRUKUT;JL. RAYA PONDOK LABU;-6,31101;106,807974;KIMIA;TIMAH HITAM PB;MG L;0,03;0,019
2022;2022;1;202203;KRT-1;KRUKUT;JL. RAYA PONDOK LABU;-6,31101;106,807974;KIMIA;CROM HEXAVALEN CR6;MG L;0,05;0,0029
2022;2022;1;202203;KRT-1;KRUKUT;JL. RAYA PONDOK LABU;-6,31101;106,807974;KIMIA;MINYAK DAN LEMAK;MG L;1;0,539
2022;2022;1;202203;KRT-1;KRUKUT;JL. RAYA PONDOK LABU;-6,31101;106,807974;KIMIA;MBAS;MG L;0,2;0,029
2022;2022;1;202203;KRT-1;KRUKUT;JL. RAYA PONDOK LABU;-6,31101;106,807974;KIMIA;FENOL;MG L;0,005;0,0015
2022;2022;1;202203;KRT-1;KRUKUT;JL. RAYA PONDOK LABU;-6,31101;106,807974;BIOLOGI;TOTAL COLIFORM;MPN 100 ML;5000;500000
2022;2022;1;202203;KRT-1;KRUKUT;JL. RAYA PONDOK LABU;-6,31101;106,807974;BIOLOGI;FECAL COLIFORM;MPN 100 ML;1000;70000
2022;2022;1;202203;KRT-1;KRUKUT;JL. RAYA PONDOK LABU;-6,31101;106,807974;FISIKA;WARNA;PT-CO UNIT;50;39
2022;2022;1;202203;KRT-1;KRUKUT;JL. RAYA PONDOK LABU;-6,31101;106,807974;KIMIA;SULFAT;MG L;300;8,24
2022;2022;1;202203;KRT-1;KRUKUT;JL. RAYA PONDOK LABU;-6,31101;106,807974;KIMIA;KLORIDA;MG L;300;18,72
2022;2022;1;202203;KRT-1;KRUKUT;JL. RAYA PONDOK LABU;-6,31101;106,807974;KIMIA;AMONIAK;MG L;0,2;0,96
2022;2022;1;202203;KRT-1;KRUKUT;JL. RAYA PONDOK LABU;-6,31101;106,807974;KIMIA;TOTAL N;MG L;15;-
2022;2022;1;202203;KRT-1;KRUKUT;JL. RAYA PONDOK LABU;-6,31101;106,807974;KIMIA;NI;MG L;0,05;0,039
2022;2022;1;202203;KRT-5;KRUKUT;JL. RAYA PEJOMPONGAN;-6,201333;106,811333;KIMIA;TEMBAGA CU;MG L;0,02;0,009
2022;2022;1;202203;KRT-5;KRUKUT;JL. RAYA PEJOMPONGAN;-6,201333;106,811333;KIMIA;TIMAH HITAM PB;MG L;0,03;0,019
2022;2022;1;202203;KRT-5;KRUKUT;JL. RAYA PEJOMPONGAN;-6,201333;106,811333;KIMIA;CROM HEXAVALEN CR6;MG L;0,05;0,0029
2022;2022;1;202203;KRT-5;KRUKUT;JL. RAYA PEJOMPONGAN;-6,201333;106,811333;KIMIA;MINYAK DAN LEMAK;MG L;1;0,539
2022;2022;1;202203;KRT-5;KRUKUT;JL. RAYA PEJOMPONGAN;-6,201333;106,811333;KIMIA;MBAS;MG L;0,2;0,04
2022;2022;1;202203;KRT-5;KRUKUT;JL. RAYA PEJOMPONGAN;-6,201333;106,811333;KIMIA;FENOL;MG L;0,005;0,0028
2022;2022;1;202203;KRT-5;KRUKUT;JL. RAYA PEJOMPONGAN;-6,201333;106,811333;BIOLOGI;TOTAL COLIFORM;MPN 100 ML;5000;50000000
2022;2022;1;202203;KRT-5;KRUKUT;JL. RAYA PEJOMPONGAN;-6,201333;106,811333;BIOLOGI;FECAL COLIFORM;MPN 100 ML;1000;22000000
2022;2022;1;202203;KRT-5;KRUKUT;JL. RAYA PEJOMPONGAN;-6,201333;106,811333;FISIKA;WARNA;PT-CO UNIT;50;35
2022;2022;1;202203;KRT-5;KRUKUT;JL. RAYA PEJOMPONGAN;-6,201333;106,811333;KIMIA;SULFAT;MG L;300;15,25
2022;2022;1;202203;KRT-5;KRUKUT;JL. RAYA PEJOMPONGAN;-6,201333;106,811333;KIMIA;KLORIDA;MG L;300;30,67
2022;2022;1;202203;KRT-5;KRUKUT;JL. RAYA PEJOMPONGAN;-6,201333;106,811333;KIMIA;AMONIAK;MG L;0,2;5,17
2022;2022;1;202203;KRT-5;KRUKUT;JL. RAYA PEJOMPONGAN;-6,201333;106,811333;KIMIA;TOTAL N;MG L;15;-
2022;2022;1;202203;KRT-5;KRUKUT;JL. RAYA PEJOMPONGAN;-6,201333;106,811333;KIMIA;NI;MG L;0,05;0,039
2022;2022;1;202203;KRT-5;KRUKUT;JL. RAYA PEJOMPONGAN;-6,201333;106,811333;KIMIA;SIANIDA;MG L;0,02;0,013
2022;2022;1;202203;KRT-5;KRUKUT;JL. RAYA PEJOMPONGAN;-6,201333;106,811333;NILAI IP;-;-;-;16,17
2022;2022;1;202203;KRT-5;KRUKUT;JL. RAYA PEJOMPONGAN;-6,201333;106,811333;STATUS IP;-;-;-;CEMAR BERAT
2022;2022;1;202203;CKR-1;CENGKARENG;SUNGAI REL KA KEMBANGAN;-6,162556;106,748139;FISIKA;ZAT PADAT TERLARUT TDS;MG L;1000;171,7
2022;2022;1;202203;CKR-1;CENGKARENG;SUNGAI REL KA KEMBANGAN;-6,162556;106,748139;FISIKA;ZAT PADAT TERSUSPENSI TSS;MG L;50;24
2022;2022;1;202203;CKR-1;CENGKARENG;SUNGAI REL KA KEMBANGAN;-6,162556;106,748139;KIMIA;PH;-;06-Sep;7,48
2022;2022;1;202203;CKR-1;CENGKARENG;SUNGAI REL KA KEMBANGAN;-6,162556;106,748139;KIMIA;BOD;MG L;3;12,73
2022;2022;1;202203;CKR-1;CENGKARENG;SUNGAI REL KA KEMBANGAN;-6,162556;106,748139;KIMIA;COD DICHROMAT;MG L;25;55
2022;2022;1;202203;CKR-1;CENGKARENG;SUNGAI REL KA KEMBANGAN;-6,162556;106,748139;KIMIA;DO;MG L;4;1,25
2022;2022;1;202203;CKR-1;CENGKARENG;SUNGAI REL KA KEMBANGAN;-6,162556;106,748139;KIMIA;NITRAT NO3;MG L;10;0,99
2022;2022;1;202203;CKR-1;CENGKARENG;SUNGAI REL KA KEMBANGAN;-6,162556;106,748139;KIMIA;NITRIT;MG L;0,06;0,33
2022;2022;1;202203;CKR-1;CENGKARENG;SUNGAI REL KA KEMBANGAN;-6,162556;106,748139;KIMIA;TOTAL P;MG L;0,2;0,0159
2022;2022;1;202203;CKR-1;CENGKARENG;SUNGAI REL KA KEMBANGAN;-6,162556;106,748139;KIMIA;F;MG L;1,5;0,31
2022;2022;1;202203;CKR-1;CENGKARENG;SUNGAI REL KA KEMBANGAN;-6,162556;106,748139;KIMIA;H2S;MG L;0,002;0,0009
2022;2022;1;202203;CKR-1;CENGKARENG;SUNGAI REL KA KEMBANGAN;-6,162556;106,748139;KIMIA;KLORIN BEBAS;MG L;0,03;0,16
2022;2022;1;202203;CKR-1;CENGKARENG;SUNGAI REL KA KEMBANGAN;-6,162556;106,748139;KIMIA;HG;MG L;0,002;0,000049
2022;2022;1;202203;CKR-1;CENGKARENG;SUNGAI REL KA KEMBANGAN;-6,162556;106,748139;KIMIA;KADMIUM CD;MG L;0,01;0,0059
2022;2022;1;202203;CKR-1;CENGKARENG;SUNGAI REL KA KEMBANGAN;-6,162556;106,748139;KIMIA;SENG ZN;MG L;0,05;0,0069
2022;2022;1;202203;CKR-1;CENGKARENG;SUNGAI REL KA KEMBANGAN;-6,162556;106,748139;KIMIA;TEMBAGA CU;MG L;0,02;0,009
2022;2022;1;202203;CKR-1;CENGKARENG;SUNGAI REL KA KEMBANGAN;-6,162556;106,748139;KIMIA;TIMAH HITAM PB;MG L;0,03;0,02
2022;2022;1;202203;CKR-1;CENGKARENG;SUNGAI REL KA KEMBANGAN;-6,162556;106,748139;KIMIA;CROM HEXAVALEN CR6;MG L;0,05;0,0029
2022;2022;1;202203;CKR-1;CENGKARENG;SUNGAI REL KA KEMBANGAN;-6,162556;106,748139;KIMIA;MINYAK DAN LEMAK;MG L;1;0,68
2022;2022;1;202203;CKR-1;CENGKARENG;SUNGAI REL KA KEMBANGAN;-6,162556;106,748139;KIMIA;MBAS;MG L;0,2;0,029
2022;2022;1;202203;CKR-1;CENGKARENG;SUNGAI REL KA KEMBANGAN;-6,162556;106,748139;KIMIA;FENOL;MG L;0,005;0,0008
2022;2022;1;202203;CKR-1;CENGKARENG;SUNGAI REL KA KEMBANGAN;-6,162556;106,748139;BIOLOGI;TOTAL COLIFORM;MPN 100 ML;5000;5000000
2022;2022;1;202203;CKR-1;CENGKARENG;SUNGAI REL KA KEMBANGAN;-6,162556;106,748139;BIOLOGI;FECAL COLIFORM;MPN 100 ML;1000;3000000
2022;2022;1;202203;CKR-1;CENGKARENG;SUNGAI REL KA KEMBANGAN;-6,162556;106,748139;FISIKA;WARNA;PT-CO UNIT;50;43
2022;2022;1;202203;CKR-1;CENGKARENG;SUNGAI REL KA KEMBANGAN;-6,162556;106,748139;KIMIA;SULFAT;MG L;300;14,29
2022;2022;1;202203;CKR-1;CENGKARENG;SUNGAI REL KA KEMBANGAN;-6,162556;106,748139;KIMIA;KLORIDA;MG L;300;24,41
2022;2022;1;202203;CKR-1;CENGKARENG;SUNGAI REL KA KEMBANGAN;-6,162556;106,748139;KIMIA;AMONIAK;MG L;0,2;3
2022;2022;1;202203;CKR-1;CENGKARENG;SUNGAI REL KA KEMBANGAN;-6,162556;106,748139;KIMIA;TOTAL N;MG L;15;-
2022;2022;1;202203;CKR-1;CENGKARENG;SUNGAI REL KA KEMBANGAN;-6,162556;106,748139;KIMIA;NI;MG L;0,05;0,039
2022;2022;1;202203;CKR-1;CENGKARENG;SUNGAI REL KA KEMBANGAN;-6,162556;106,748139;KIMIA;SIANIDA;MG L;0,02;0,011
2022;2022;1;202203;CKR-1;CENGKARENG;SUNGAI REL KA KEMBANGAN;-6,162556;106,748139;NILAI IP;-;-;-;13,101
2022;2022;1;202203;CKR-1;CENGKARENG;SUNGAI REL KA KEMBANGAN;-6,162556;106,748139;STATUS IP;-;-;-;CEMAR BERAT
2022;2022;1;202203;CKR-2;CENGKARENG;KAPUK CENGKARENG MUARA DRAIN;-6,112694;106,751611;FISIKA;ZAT PADAT TERLARUT TDS;MG L;1000;1771
2022;2022;1;202203;CKR-2;CENGKARENG;KAPUK CENGKARENG MUARA DRAIN;-6,112694;106,751611;FISIKA;ZAT PADAT TERSUSPENSI TSS;MG L;50;25
2022;2022;1;202203;CKR-2;CENGKARENG;KAPUK CENGKARENG MUARA DRAIN;-6,112694;106,751611;KIMIA;PH;-;06-Sep;7,45
2022;2022;1;202203;CKR-2;CENGKARENG;KAPUK CENGKARENG MUARA DRAIN;-6,112694;106,751611;KIMIA;BOD;MG L;3;11,82
2022;2022;1;202203;CKR-2;CENGKARENG;KAPUK CENGKARENG MUARA DRAIN;-6,112694;106,751611;KIMIA;COD DICHROMAT;MG L;25;32
2022;2022;1;202203;CKR-2;CENGKARENG;KAPUK CENGKARENG MUARA DRAIN;-6,112694;106,751611;KIMIA;DO;MG L;4;1,65
2022;2022;1;202203;CKR-2;CENGKARENG;KAPUK CENGKARENG MUARA DRAIN;-6,112694;106,751611;KIMIA;NITRAT NO3;MG L;10;0,09
2022;2022;1;202203;CKR-2;CENGKARENG;KAPUK CENGKARENG MUARA DRAIN;-6,112694;106,751611;KIMIA;NITRIT;MG L;0,06;0,03
2022;2022;1;202203;CKR-2;CENGKARENG;KAPUK CENGKARENG MUARA DRAIN;-6,112694;106,751611;KIMIA;TOTAL P;MG L;0,2;0,255
2022;2022;1;202203;CKR-2;CENGKARENG;KAPUK CENGKARENG MUARA DRAIN;-6,112694;106,751611;KIMIA;F;MG L;1,5;0,42
2022;2022;1;202203;CKR-2;CENGKARENG;KAPUK CENGKARENG MUARA DRAIN;-6,112694;106,751611;KIMIA;H2S;MG L;0,002;0,0009
2022;2022;1;202203;CKR-2;CENGKARENG;KAPUK CENGKARENG MUARA DRAIN;-6,112694;106,751611;KIMIA;KLORIN BEBAS;MG L;0,03;0,25
2022;2022;1;202203;CKR-2;CENGKARENG;KAPUK CENGKARENG MUARA DRAIN;-6,112694;106,751611;KIMIA;HG;MG L;0,002;0,000049
2022;2022;1;202203;CKR-2;CENGKARENG;KAPUK CENGKARENG MUARA DRAIN;-6,112694;106,751611;KIMIA;KADMIUM CD;MG L;0,01;0,0059
2022;2022;1;202203;CKR-2;CENGKARENG;KAPUK CENGKARENG MUARA DRAIN;-6,112694;106,751611;KIMIA;SENG ZN;MG L;0,05;0,0069
2022;2022;1;202203;CKR-2;CENGKARENG;KAPUK CENGKARENG MUARA DRAIN;-6,112694;106,751611;KIMIA;TEMBAGA CU;MG L;0,02;0,009
2022;2022;1;202203;CKR-2;CENGKARENG;KAPUK CENGKARENG MUARA DRAIN;-6,112694;106,751611;KIMIA;TIMAH HITAM PB;MG L;0,03;0,02
2022;2022;1;202203;CKR-2;CENGKARENG;KAPUK CENGKARENG MUARA DRAIN;-6,112694;106,751611;KIMIA;CROM HEXAVALEN CR6;MG L;0,05;0,0029
