tanggal,stasiun,ndvi,days_since_ndvi_update
2019-09-07,DKI1,0.2261,9
2019-09-08,DKI1,0.2261,10
2019-09-09,DKI1,0.2261,11
2019-09-10,DKI1,0.2261,12
2019-09-11,DKI1,0.2261,13
2019-09-12,DKI1,0.2261,14
2019-09-13,DKI1,0.2261,15
2019-09-14,DKI1,0.2351,0
2019-09-15,DKI1,0.2351,1
2019-09-16,DKI1,0.2351,2
2019-09-17,DKI1,0.2351,3
2019-09-18,DKI1,0.2351,4
2019-09-19,DKI1,0.2351,5
2019-09-20,DKI1,0.2351,6
2019-09-21,DKI1,0.2351,7
2019-09-22,DKI1,0.2351,8
2019-09-23,DKI1,0.2351,9
2019-09-24,DKI1,0.2351,10
2019-09-25,DKI1,0.2351,11
2019-09-26,DKI1,0.2351,12
2019-09-27,DKI1,0.2351,13
2019-09-28,DKI1,0.2351,14
2019-09-29,DKI1,0.2351,15
2019-09-30,DKI1,0.2385,0
2019-10-01,DKI1,0.2385,1
2019-10-02,DKI1,0.2385,2
2019-10-03,DKI1,0.2385,3
2019-10-04,DKI1,0.2385,4
2019-10-05,DKI1,0.2385,5
2019-10-06,DKI1,0.2385,6
2019-10-07,DKI1,0.2385,7
2019-10-08,DKI1,0.2385,8
2019-10-09,DKI1,0.2385,9
2019-10-10,DKI1,0.2385,10
2019-10-11,DKI1,0.2385,11
2019-10-12,DKI1,0.2385,12
2019-10-13,DKI1,0.2385,13
2019-10-14,DKI1,0.2385,14
2019-10-15,DKI1,0.2385,15
2019-10-16,DKI1,0.2403,0
2019-10-17,DKI1,0.2403,1
2019-10-18,DKI1,0.2403,2
2019-10-19,DKI1,0.2403,3
2019-10-20,DKI1,0.2403,4
2019-10-21,DKI1,0.2403,5
2019-10-22,DKI1,0.2403,6
2019-10-23,DKI1,0.2403,7
2019-10-24,DKI1,0.2403,8
2019-10-25,DKI1,0.2403,9
2019-10-26,DKI1,0.2403,10
2019-10-27,DKI1,0.2403,11
2019-10-28,DKI1,0.2403,12
2019-10-29,DKI1,0.2403,13
2019-10-30,DKI1,0.2403,14
2019-10-31,DKI1,0.2403,15
2019-11-01,DKI1,0.1213,0
2019-11-02,DKI1,0.1213,1
2019-11-03,DKI1,0.1213,2
2019-11-04,DKI1,0.1213,3
2019-11-05,DKI1,0.1213,4
2019-11-06,DKI1,0.1213,5
2019-11-07,DKI1,0.1213,6
2019-11-08,DKI1,0.1213,7
2019-11-09,DKI1,0.1213,8
2019-11-10,DKI1,0.1213,9
2019-11-11,DKI1,0.1213,10
2019-11-12,DKI1,0.1213,11
2019-11-13,DKI1,0.1213,12
2019-11-14,DKI1,0.1213,13
2019-11-15,DKI1,0.1213,14
2019-11-16,DKI1,0.1213,15
2019-11-17,DKI1,0.163,0
2019-11-18,DKI1,0.163,1
2019-11-19,DKI1,0.163,2
2019-11-20,DKI1,0.163,3
2019-11-21,DKI1,0.163,4
2019-11-22,DKI1,0.163,5
2019-11-23,DKI1,0.163,6
2019-11-24,DKI1,0.163,7
2019-11-25,DKI1,0.163,8
2019-11-26,DKI1,0.163,9
2019-11-27,DKI1,0.163,10
2019-11-28,DKI1,0.163,11
2019-11-29,DKI1,0.163,12
2019-11-30,DKI1,0.163,13
2019-12-01,DKI1,0.163,14
2019-12-02,DKI1,0.163,15
2019-12-03,DKI1,0.0407,0
2019-12-04,DKI1,0.0407,1
2019-12-05,DKI1,0.0407,2
2019-12-06,DKI1,0.0407,3
2019-12-07,DKI1,0.0407,4
2019-12-08,DKI1,0.0407,5
2019-12-09,DKI1,0.0407,6
2019-12-10,DKI1,0.0407,7
2019-12-11,DKI1,0.0407,8
2019-12-12,DKI1,0.0407,9
2019-12-13,DKI1,0.0407,10
2019-12-14,DKI1,0.0407,11
2019-12-15,DKI1,0.0407,12
2019-12-16,DKI1,0.0407,13
2019-12-17,DKI1,0.0407,14
2019-12-18,DKI1,0.0407,15
2019-12-19,DKI1,0.1706,0
2019-12-20,DKI1,0.1706,1
2019-12-21,DKI1,0.1706,2
2019-12-22,DKI1,0.1706,3
2019-12-23,DKI1,0.1706,4
2019-12-24,DKI1,0.1706,5
2019-12-25,DKI1,0.1706,6
2019-12-26,DKI1,0.1706,7
2019-12-27,DKI1,0.1706,8
2019-12-28,DKI1,0.1706,9
2019-12-29,DKI1,0.1706,10
2019-12-30,DKI1,0.1706,11
2019-12-31,DKI1,0.1706,12
2020-01-01,DKI1,0.1875,0
2020-01-02,DKI1,0.1875,1
2020-01-03,DKI1,0.1875,2
2020-01-04,DKI1,0.1875,3
2020-01-05,DKI1,0.1875,4
2020-01-06,DKI1,0.1875,5
2020-01-07,DKI1,0.1875,6
2020-01-08,DKI1,0.1875,7
2020-01-09,DKI1,0.1875,8
2020-01-10,DKI1,0.1875,9
2020-01-11,DKI1,0.1875,10
2020-01-12,DKI1,0.1875,11
2020-01-13,DKI1,0.1875,12
2020-01-14,DKI1,0.1875,13
2020-01-15,DKI1,0.1875,14
2020-01-16,DKI1,0.1875,15
2020-01-17,DKI1,0.0895,0
2020-01-18,DKI1,0.0895,1
2020-01-19,DKI1,0.0895,2
2020-01-20,DKI1,0.0895,3
2020-01-21,DKI1,0.0895,4
2020-01-22,DKI1,0.0895,5
2020-01-23,DKI1,0.0895,6
2020-01-24,DKI1,0.0895,7
2020-01-25,DKI1,0.0895,8
2020-01-26,DKI1,0.0895,9
2020-01-27,DKI1,0.0895,10
2020-01-28,DKI1,0.0895,11
2020-01-29,DKI1,0.0895,12
2020-01-30,DKI1,0.0895,13
2020-01-31,DKI1,0.0895,14
2020-02-01,DKI1,0.0895,15
2020-02-02,DKI1,0.1937,0
2020-02-03,DKI1,0.1937,1
2020-02-04,DKI1,0.1937,2
2020-02-05,DKI1,0.1937,3
2020-02-06,DKI1,0.1937,4
2020-02-07,DKI1,0.1937,5
2020-02-08,DKI1,0.1937,6
2020-02-09,DKI1,0.1937,7
2020-02-10,DKI1,0.1937,8
2020-02-11,DKI1,0.1937,9
2020-02-12,DKI1,0.1937,10
2020-02-13,DKI1,0.1937,11
2020-02-14,DKI1,0.1937,12
2020-02-15,DKI1,0.1937,13
2020-02-16,DKI1,0.1937,14
2020-02-17,DKI1,0.1937,15
2020-02-18,DKI1,0.0612,0
2020-02-19,DKI1,0.0612,1
2020-02-20,DKI1,0.0612,2
2020-02-21,DKI1,0.0612,3
2020-02-22,DKI1,0.0612,4
2020-02-23,DKI1,0.0612,5
2020-02-24,DKI1,0.0612,6
2020-02-25,DKI1,0.0612,7
2020-02-26,DKI1,0.0612,8
2020-02-27,DKI1,0.0612,9
2020-02-28,DKI1,0.0612,10
2020-02-29,DKI1,0.0612,11
2020-03-01,DKI1,0.0612,12
2020-03-02,DKI1,0.0612,13
2020-03-03,DKI1,0.0612,14
2020-03-04,DKI1,0.0612,15
2020-03-05,DKI1,0.1108,0
2020-03-06,DKI1,0.1108,1
2020-03-07,DKI1,0.1108,2
2020-03-08,DKI1,0.1108,3
2020-03-09,DKI1,0.1108,4
2020-03-10,DKI1,0.1108,5
2020-03-11,DKI1,0.1108,6
2020-03-12,DKI1,0.1108,7
2020-03-13,DKI1,0.1108,8
2020-03-14,DKI1,0.1108,9
2020-03-15,DKI1,0.1108,10
2020-03-16,DKI1,0.1108,11
2020-03-17,DKI1,0.1108,12
2020-03-18,DKI1,0.1108,13
2020-03-19,DKI1,0.1108,14
2020-03-20,DKI1,0.1108,15
2020-03-21,DKI1,0.2722,0
2020-03-22,DKI1,0.2722,1
2020-03-23,DKI1,0.2722,2
2020-03-24,DKI1,0.2722,3
2020-03-25,DKI1,0.2722,4
2020-03-26,DKI1,0.2722,5
2020-03-27,DKI1,0.2722,6
2020-03-28,DKI1,0.2722,7
2020-03-29,DKI1,0.2722,8
2020-03-30,DKI1,0.2722,9
2020-03-31,DKI1,0.2722,10
2020-04-01,DKI1,0.2722,11
2020-04-02,DKI1,0.2722,12
2020-04-03,DKI1,0.2722,13
2020-04-04,DKI1,0.2722,14
2020-04-05,DKI1,0.2722,15
2020-04-06,DKI1,0.272,0
2020-04-07,DKI1,0.272,1
2020-04-08,DKI1,0.272,2
2020-04-09,DKI1,0.272,3
2020-04-10,DKI1,0.272,4
2020-04-11,DKI1,0.272,5
2020-04-12,DKI1,0.272,6
2020-04-13,DKI1,0.272,7
2020-04-14,DKI1,0.272,8
2020-04-15,DKI1,0.272,9
2020-04-16,DKI1,0.272,10
2020-04-17,DKI1,0.272,11
2020-04-18,DKI1,0.272,12
2020-04-19,DKI1,0.272,13
2020-04-20,DKI1,0.272,14
2020-04-21,DKI1,0.272,15
2020-04-22,DKI1,0.201,0
2020-04-23,DKI1,0.201,1
2020-04-24,DKI1,0.201,2
2020-04-25,DKI1,0.201,3
2020-04-26,DKI1,0.201,4
2020-04-27,DKI1,0.201,5
2020-04-28,DKI1,0.201,6
2020-04-29,DKI1,0.201,7
2020-04-30,DKI1,0.201,8
2020-05-01,DKI1,0.201,9
2020-05-02,DKI1,0.201,10
2020-05-03,DKI1,0.201,11
2020-05-04,DKI1,0.201,12
2020-05-05,DKI1,0.201,13
2020-05-06,DKI1,0.201,14
2020-05-07,DKI1,0.201,15
2020-05-08,DKI1,0.2399,0
2020-05-09,DKI1,0.2399,1
2020-05-10,DKI1,0.2399,2
2020-05-11,DKI1,0.2399,3
2020-05-12,DKI1,0.2399,4
2020-05-13,DKI1,0.2399,5
2020-05-14,DKI1,0.2399,6
2020-05-15,DKI1,0.2399,7
2020-05-16,DKI1,0.2399,8
2020-05-17,DKI1,0.2399,9
2020-05-18,DKI1,0.2399,10
2020-05-19,DKI1,0.2399,11
2020-05-20,DKI1,0.2399,12
2020-05-21,DKI1,0.2399,13
2020-05-22,DKI1,0.2399,14
2020-05-23,DKI1,0.2399,15
2020-05-24,DKI1,0.304,0
2020-05-25,DKI1,0.304,1
2020-05-26,DKI1,0.304,2
2020-05-27,DKI1,0.304,3
2020-05-28,DKI1,0.304,4
2020-05-29,DKI1,0.304,5
2020-05-30,DKI1,0.304,6
2020-05-31,DKI1,0.304,7
2020-06-01,DKI1,0.304,8
2020-06-02,DKI1,0.304,9
2020-06-03,DKI1,0.304,10
2020-06-04,DKI1,0.304,11
2020-06-05,DKI1,0.304,12
2020-06-06,DKI1,0.304,13
2020-06-07,DKI1,0.304,14
2020-06-08,DKI1,0.304,15
2020-06-09,DKI1,0.235,0
2020-06-10,DKI1,0.235,1
2020-06-11,DKI1,0.235,2
2020-06-12,DKI1,0.235,3
2020-06-13,DKI1,0.235,4
2020-06-14,DKI1,0.235,5
2020-06-15,DKI1,0.235,6
2020-06-16,DKI1,0.235,7
2020-06-17,DKI1,0.235,8
2020-06-18,DKI1,0.235,9
2020-06-19,DKI1,0.235,10
2020-06-20,DKI1,0.235,11
2020-06-21,DKI1,0.235,12
2020-06-22,DKI1,0.235,13
2020-06-23,DKI1,0.235,14
2020-06-24,DKI1,0.235,15
2020-06-25,DKI1,0.3453,0
2020-06-26,DKI1,0.3453,1
2020-06-27,DKI1,0.3453,2
2020-06-28,DKI1,0.3453,3
2020-06-29,DKI1,0.3453,4
2020-06-30,DKI1,0.3453,5
2020-07-01,DKI1,0.3453,6
2020-07-02,DKI1,0.3453,7
2020-07-03,DKI1,0.3453,8
2020-07-04,DKI1,0.3453,9
2020-07-05,DKI1,0.3453,10
2020-07-06,DKI1,0.3453,11
2020-07-07,DKI1,0.3453,12
2020-07-08,DKI1,0.3453,13
2020-07-09,DKI1,0.3453,14
2020-07-10,DKI1,0.3453,15
2020-07-11,DKI1,0.2862,0
2020-07-12,DKI1,0.2862,1
2020-07-13,DKI1,0.2862,2
2020-07-14,DKI1,0.2862,3
2020-07-15,DKI1,0.2862,4
2020-07-16,DKI1,0.2862,5
2020-07-17,DKI1,0.2862,6
2020-07-18,DKI1,0.2862,7
2020-07-19,DKI1,0.2862,8
2020-07-20,DKI1,0.2862,9
2020-07-21,DKI1,0.2862,10
2020-07-22,DKI1,0.2862,11
2020-07-23,DKI1,0.2862,12
2020-07-24,DKI1,0.2862,13
2020-07-25,DKI1,0.2862,14
2020-07-26,DKI1,0.2862,15
2020-07-27,DKI1,0.3127,0
2020-07-28,DKI1,0.3127,1
2020-07-29,DKI1,0.3127,2
2020-07-30,DKI1,0.3127,3
2020-07-31,DKI1,0.3127,4
2020-08-01,DKI1,0.3127,5
2020-08-02,DKI1,0.3127,6
2020-08-03,DKI1,0.3127,7
2020-08-04,DKI1,0.3127,8
2020-08-05,DKI1,0.3127,9
2020-08-06,DKI1,0.3127,10
2020-08-07,DKI1,0.3127,11
2020-08-08,DKI1,0.3127,12
2020-08-09,DKI1,0.3127,13
2020-08-10,DKI1,0.3127,14
2020-08-11,DKI1,0.3127,15
2020-08-12,DKI1,0.2526,0
2020-08-13,DKI1,0.2526,1
2020-08-14,DKI1,0.2526,2
2020-08-15,DKI1,0.2526,3
2020-08-16,DKI1,0.2526,4
2020-08-17,DKI1,0.2526,5
2020-08-18,DKI1,0.2526,6
2020-08-19,DKI1,0.2526,7
2020-08-20,DKI1,0.2526,8
2020-08-21,DKI1,0.2526,9
2020-08-22,DKI1,0.2526,10
2020-08-23,DKI1,0.2526,11
2020-08-24,DKI1,0.2526,12
2020-08-25,DKI1,0.2526,13
2020-08-26,DKI1,0.2526,14
2020-08-27,DKI1,0.2526,15
2020-08-28,DKI1,0.3118,0
2020-08-29,DKI1,0.3118,1
2020-08-30,DKI1,0.3118,2
2020-08-31,DKI1,0.3118,3
2020-09-01,DKI1,0.3118,4
2020-09-02,DKI1,0.3118,5
2020-09-03,DKI1,0.3118,6
2020-09-04,DKI1,0.3118,7
2020-09-05,DKI1,0.3118,8
2020-09-06,DKI1,0.3118,9
2020-09-07,DKI1,0.3118,10
2020-09-08,DKI1,0.3118,11
2020-09-09,DKI1,0.3118,12
2020-09-10,DKI1,0.3118,13
2020-09-11,DKI1,0.3118,14
2020-09-12,DKI1,0.3118,15
2020-09-13,DKI1,0.2744,0
2020-09-14,DKI1,0.2744,1
2020-09-15,DKI1,0.2744,2
2020-09-16,DKI1,0.2744,3
2020-09-17,DKI1,0.2744,4
2020-09-18,DKI1,0.2744,5
2020-09-19,DKI1,0.2744,6
2020-09-20,DKI1,0.2744,7
2020-09-21,DKI1,0.2744,8
2020-09-22,DKI1,0.2744,9
2020-09-23,DKI1,0.2744,10
2020-09-24,DKI1,0.2744,11
2020-09-25,DKI1,0.2744,12
2020-09-26,DKI1,0.2744,13
2020-09-27,DKI1,0.2744,14
2020-09-28,DKI1,0.2744,15
2020-09-29,DKI1,0.3687,0
2020-09-30,DKI1,0.3687,1
2020-10-01,DKI1,0.3687,2
2020-10-02,DKI1,0.3687,3
2020-10-03,DKI1,0.3687,4
2020-10-04,DKI1,0.3687,5
2020-10-05,DKI1,0.3687,6
2020-10-06,DKI1,0.3687,7
2020-10-07,DKI1,0.3687,8
2020-10-08,DKI1,0.3687,9
2020-10-09,DKI1,0.3687,10
2020-10-10,DKI1,0.3687,11
2020-10-11,DKI1,0.3687,12
2020-10-12,DKI1,0.3687,13
2020-10-13,DKI1,0.3687,14
2020-10-14,DKI1,0.3687,15
2020-10-15,DKI1,0.1807,0
2020-10-16,DKI1,0.1807,1
2020-10-17,DKI1,0.1807,2
2020-10-18,DKI1,0.1807,3
2020-10-19,DKI1,0.1807,4
2020-10-20,DKI1,0.1807,5
2020-10-21,DKI1,0.1807,6
2020-10-22,DKI1,0.1807,7
2020-10-23,DKI1,0.1807,8
2020-10-24,DKI1,0.1807,9
2020-10-25,DKI1,0.1807,10
2020-10-26,DKI1,0.1807,11
2020-10-27,DKI1,0.1807,12
2020-10-28,DKI1,0.1807,13
2020-10-29,DKI1,0.1807,14
2020-10-30,DKI1,0.1807,15
2020-10-31,DKI1,0.3313,0
2020-11-01,DKI1,0.3313,1
2020-11-02,DKI1,0.3313,2
2020-11-03,DKI1,0.3313,3
2020-11-04,DKI1,0.3313,4
2020-11-05,DKI1,0.3313,5
2020-11-06,DKI1,0.3313,6
2020-11-07,DKI1,0.3313,7
2020-11-08,DKI1,0.3313,8
2020-11-09,DKI1,0.3313,9
2020-11-10,DKI1,0.3313,10
2020-11-11,DKI1,0.3313,11
2020-11-12,DKI1,0.3313,12
2020-11-13,DKI1,0.3313,13
2020-11-14,DKI1,0.3313,14
2020-11-15,DKI1,0.3313,15
2020-11-16,DKI1,0.0942,0
2020-11-17,DKI1,0.0942,1
2020-11-18,DKI1,0.0942,2
2020-11-19,DKI1,0.0942,3
2020-11-20,DKI1,0.0942,4
2020-11-21,DKI1,0.0942,5
2020-11-22,DKI1,0.0942,6
2020-11-23,DKI1,0.0942,7
2020-11-24,DKI1,0.0942,8
2020-11-25,DKI1,0.0942,9
2020-11-26,DKI1,0.0942,10
2020-11-27,DKI1,0.0942,11
2020-11-28,DKI1,0.0942,12
2020-11-29,DKI1,0.0942,13
2020-11-30,DKI1,0.0942,14
2020-12-01,DKI1,0.0942,15
2020-12-02,DKI1,0.0855,0
2020-12-03,DKI1,0.0855,1
2020-12-04,DKI1,0.0855,2
2020-12-05,DKI1,0.0855,3
2020-12-06,DKI1,0.0855,4
2020-12-07,DKI1,0.0855,5
2020-12-08,DKI1,0.0855,6
2020-12-09,DKI1,0.0855,7
2020-12-10,DKI1,0.0855,8
2020-12-11,DKI1,0.0855,9
2020-12-12,DKI1,0.0855,10
2020-12-13,DKI1,0.0855,11
2020-12-14,DKI1,0.0855,12
2020-12-15,DKI1,0.0855,13
2020-12-16,DKI1,0.0855,14
2020-12-17,DKI1,0.0855,15
2020-12-18,DKI1,0.2682,0
2020-12-19,DKI1,0.2682,1
2020-12-20,DKI1,0.2682,2
2020-12-21,DKI1,0.2682,3
2020-12-22,DKI1,0.2682,4
2020-12-23,DKI1,0.2682,5
2020-12-24,DKI1,0.2682,6
2020-12-25,DKI1,0.2682,7
2020-12-26,DKI1,0.2682,8
2020-12-27,DKI1,0.2682,9
2020-12-28,DKI1,0.2682,10
2020-12-29,DKI1,0.2682,11
2020-12-30,DKI1,0.2682,12
2020-12-31,DKI1,0.2682,13
2021-01-01,DKI1,0.2236,0
2021-01-02,DKI1,0.2236,1
2021-01-03,DKI1,0.2236,2
2021-01-04,DKI1,0.2236,3
2021-01-05,DKI1,0.2236,4
2021-01-06,DKI1,0.2236,5
2021-01-07,DKI1,0.2236,6
2021-01-08,DKI1,0.2236,7
2021-01-09,DKI1,0.2236,8
2021-01-10,DKI1,0.2236,9
2021-01-11,DKI1,0.2236,10
2021-01-12,DKI1,0.2236,11
2021-01-13,DKI1,0.2236,12
2021-01-14,DKI1,0.2236,13
2021-01-15,DKI1,0.2236,14
2021-01-16,DKI1,0.2236,15
2021-01-17,DKI1,0.062,0
2021-01-18,DKI1,0.062,1
2021-01-19,DKI1,0.062,2
2021-01-20,DKI1,0.062,3
2021-01-21,DKI1,0.062,4
2021-01-22,DKI1,0.062,5
2021-01-23,DKI1,0.062,6
2021-01-24,DKI1,0.062,7
2021-01-25,DKI1,0.062,8
2021-01-26,DKI1,0.062,9
2021-01-27,DKI1,0.062,10
2021-01-28,DKI1,0.062,11
2021-01-29,DKI1,0.062,12
2021-01-30,DKI1,0.062,13
2021-01-31,DKI1,0.062,14
2021-02-01,DKI1,0.062,15
2021-02-02,DKI1,0.04,0
2021-02-03,DKI1,0.04,1
2021-02-04,DKI1,0.04,2
2021-02-05,DKI1,0.04,3
2021-02-06,DKI1,0.04,4
2021-02-07,DKI1,0.04,5
2021-02-08,DKI1,0.04,6
2021-02-09,DKI1,0.04,7
2021-02-10,DKI1,0.04,8
2021-02-11,DKI1,0.04,9
2021-02-12,DKI1,0.04,10
2021-02-13,DKI1,0.04,11
2021-02-14,DKI1,0.04,12
2021-02-15,DKI1,0.04,13
2021-02-16,DKI1,0.04,14
2021-02-17,DKI1,0.04,15
2021-02-18,DKI1,0.2556,0
2021-02-19,DKI1,0.2556,1
2021-02-20,DKI1,0.2556,2
2021-02-21,DKI1,0.2556,3
2021-02-22,DKI1,0.2556,4
2021-02-23,DKI1,0.2556,5
2021-02-24,DKI1,0.2556,6
2021-02-25,DKI1,0.2556,7
2021-02-26,DKI1,0.2556,8
2021-02-27,DKI1,0.2556,9
2021-02-28,DKI1,0.2556,10
2021-03-01,DKI1,0.2556,11
2021-03-02,DKI1,0.2556,12
2021-03-03,DKI1,0.2556,13
2021-03-04,DKI1,0.2556,14
2021-03-05,DKI1,0.2556,15
2021-03-06,DKI1,0.161,0
2021-03-07,DKI1,0.161,1
2021-03-08,DKI1,0.161,2
2021-03-09,DKI1,0.161,3
2021-03-10,DKI1,0.161,4
2021-03-11,DKI1,0.161,5
2021-03-12,DKI1,0.161,6
2021-03-13,DKI1,0.161,7
2021-03-14,DKI1,0.161,8
2021-03-15,DKI1,0.161,9
2021-03-16,DKI1,0.161,10
2021-03-17,DKI1,0.161,11
2021-03-18,DKI1,0.161,12
2021-03-19,DKI1,0.161,13
2021-03-20,DKI1,0.161,14
2021-03-21,DKI1,0.161,15
2021-03-22,DKI1,0.0921,0
2021-03-23,DKI1,0.0921,1
2021-03-24,DKI1,0.0921,2
2021-03-25,DKI1,0.0921,3
2021-03-26,DKI1,0.0921,4
2021-03-27,DKI1,0.0921,5
2021-03-28,DKI1,0.0921,6
2021-03-29,DKI1,0.0921,7
2021-03-30,DKI1,0.0921,8
2021-03-31,DKI1,0.0921,9
2021-04-01,DKI1,0.0921,10
2021-04-02,DKI1,0.0921,11
2021-04-03,DKI1,0.0921,12
2021-04-04,DKI1,0.0921,13
2021-04-05,DKI1,0.0921,14
2021-04-06,DKI1,0.0921,15
2021-04-07,DKI1,0.4587,0
2021-04-08,DKI1,0.4587,1
2021-04-09,DKI1,0.4587,2
2021-04-10,DKI1,0.4587,3
2021-04-11,DKI1,0.4587,4
2021-04-12,DKI1,0.4587,5
2021-04-13,DKI1,0.4587,6
2021-04-14,DKI1,0.4587,7
2021-04-15,DKI1,0.4587,8
2021-04-16,DKI1,0.4587,9
2021-04-17,DKI1,0.4587,10
2021-04-18,DKI1,0.4587,11
2021-04-19,DKI1,0.4587,12
2021-04-20,DKI1,0.4587,13
2021-04-21,DKI1,0.4587,14
2021-04-22,DKI1,0.4587,15
2021-04-23,DKI1,0.265,0
2021-04-24,DKI1,0.265,1
2021-04-25,DKI1,0.265,2
2021-04-26,DKI1,0.265,3
2021-04-27,DKI1,0.265,4
2021-04-28,DKI1,0.265,5
2021-04-29,DKI1,0.265,6
2021-04-30,DKI1,0.265,7
2021-05-01,DKI1,0.265,8
2021-05-02,DKI1,0.265,9
2021-05-03,DKI1,0.265,10
2021-05-04,DKI1,0.265,11
2021-05-05,DKI1,0.265,12
2021-05-06,DKI1,0.265,13
2021-05-07,DKI1,0.265,14
2021-05-08,DKI1,0.265,15
2021-05-09,DKI1,0.2814,0
2021-05-10,DKI1,0.2814,1
2021-05-11,DKI1,0.2814,2
2021-05-12,DKI1,0.2814,3
2021-05-13,DKI1,0.2814,4
2021-05-14,DKI1,0.2814,5
2021-05-15,DKI1,0.2814,6
2021-05-16,DKI1,0.2814,7
2021-05-17,DKI1,0.2814,8
2021-05-18,DKI1,0.2814,9
2021-05-19,DKI1,0.2814,10
2021-05-20,DKI1,0.2814,11
2021-05-21,DKI1,0.2814,12
2021-05-22,DKI1,0.2814,13
2021-05-23,DKI1,0.2814,14
2021-05-24,DKI1,0.2814,15
2021-05-25,DKI1,0.3338,0
2021-05-26,DKI1,0.3338,1
2021-05-27,DKI1,0.3338,2
2021-05-28,DKI1,0.3338,3
2021-05-29,DKI1,0.3338,4
2021-05-30,DKI1,0.3338,5
2021-05-31,DKI1,0.3338,6
2021-06-01,DKI1,0.3338,7
2021-06-02,DKI1,0.3338,8
2021-06-03,DKI1,0.3338,9
2021-06-04,DKI1,0.3338,10
2021-06-05,DKI1,0.3338,11
2021-06-06,DKI1,0.3338,12
2021-06-07,DKI1,0.3338,13
2021-06-08,DKI1,0.3338,14
2021-06-09,DKI1,0.3338,15
2021-06-10,DKI1,0.1907,0
2021-06-11,DKI1,0.1907,1
2021-06-12,DKI1,0.1907,2
2021-06-13,DKI1,0.1907,3
2021-06-14,DKI1,0.1907,4
2021-06-15,DKI1,0.1907,5
2021-06-16,DKI1,0.1907,6
2021-06-17,DKI1,0.1907,7
2021-06-18,DKI1,0.1907,8
2021-06-19,DKI1,0.1907,9
2021-06-20,DKI1,0.1907,10
2021-06-21,DKI1,0.1907,11
2021-06-22,DKI1,0.1907,12
2021-06-23,DKI1,0.1907,13
2021-06-24,DKI1,0.1907,14
2021-06-25,DKI1,0.1907,15
2021-06-26,DKI1,0.3485,0
2021-06-27,DKI1,0.3485,1
2021-06-28,DKI1,0.3485,2
2021-06-29,DKI1,0.3485,3
2021-06-30,DKI1,0.3485,4
2021-07-01,DKI1,0.3485,5
2021-07-02,DKI1,0.3485,6
2021-07-03,DKI1,0.3485,7
2021-07-04,DKI1,0.3485,8
2021-07-05,DKI1,0.3485,9
2021-07-06,DKI1,0.3485,10
2021-07-07,DKI1,0.3485,11
2021-07-08,DKI1,0.3485,12
2021-07-09,DKI1,0.3485,13
2021-07-10,DKI1,0.3485,14
2021-07-11,DKI1,0.3485,15
2021-07-12,DKI1,0.2643,0
2021-07-13,DKI1,0.2643,1
2021-07-14,DKI1,0.2643,2
2021-07-15,DKI1,0.2643,3
2021-07-16,DKI1,0.2643,4
2021-07-17,DKI1,0.2643,5
2021-07-18,DKI1,0.2643,6
2021-07-19,DKI1,0.2643,7
2021-07-20,DKI1,0.2643,8
2021-07-21,DKI1,0.2643,9
2021-07-22,DKI1,0.2643,10
2021-07-23,DKI1,0.2643,11
2021-07-24,DKI1,0.2643,12
2021-07-25,DKI1,0.2643,13
2021-07-26,DKI1,0.2643,14
2021-07-27,DKI1,0.2643,15
2021-07-28,DKI1,0.2953,0
2021-07-29,DKI1,0.2953,1
2021-07-30,DKI1,0.2953,2
2021-07-31,DKI1,0.2953,3
2021-08-01,DKI1,0.2953,4
2021-08-02,DKI1,0.2953,5
2021-08-03,DKI1,0.2953,6
2021-08-04,DKI1,0.2953,7
2021-08-05,DKI1,0.2953,8
2021-08-06,DKI1,0.2953,9
2021-08-07,DKI1,0.2953,10
2021-08-08,DKI1,0.2953,11
2021-08-09,DKI1,0.2953,12
2021-08-10,DKI1,0.2953,13
2021-08-11,DKI1,0.2953,14
2021-08-12,DKI1,0.2953,15
2021-08-13,DKI1,0.3858,0
2021-08-14,DKI1,0.3858,1
2021-08-15,DKI1,0.3858,2
2021-08-16,DKI1,0.3858,3
2021-08-17,DKI1,0.3858,4
2021-08-18,DKI1,0.3858,5
2021-08-19,DKI1,0.3858,6
2021-08-20,DKI1,0.3858,7
2021-08-21,DKI1,0.3858,8
2021-08-22,DKI1,0.3858,9
2021-08-23,DKI1,0.3858,10
2021-08-24,DKI1,0.3858,11
2021-08-25,DKI1,0.3858,12
2021-08-26,DKI1,0.3858,13
2021-08-27,DKI1,0.3858,14
2021-08-28,DKI1,0.3858,15
2021-08-29,DKI1,0.3001,0
2021-08-30,DKI1,0.3001,1
2021-08-31,DKI1,0.3001,2
2021-09-01,DKI1,0.3001,3
2021-09-02,DKI1,0.3001,4
2021-09-03,DKI1,0.3001,5
2021-09-04,DKI1,0.3001,6
2021-09-05,DKI1,0.3001,7
2021-09-06,DKI1,0.3001,8
2021-09-07,DKI1,0.3001,9
2021-09-08,DKI1,0.3001,10
2021-09-09,DKI1,0.3001,11
2021-09-10,DKI1,0.3001,12
2021-09-11,DKI1,0.3001,13
2021-09-12,DKI1,0.3001,14
2021-09-13,DKI1,0.3001,15
2021-09-14,DKI1,0.2505,0
2021-09-15,DKI1,0.2505,1
2021-09-16,DKI1,0.2505,2
2021-09-17,DKI1,0.2505,3
2021-09-18,DKI1,0.2505,4
